,subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
2749,25990,session_2,rest_2,XHCUMS_1,70.7389077069,136171,83.4901934977,0.5398259625,84.0080611178,974.0893017487,39957,238.9732504737,2.1197227651,2.05561,2.32619,1.9918303124,-0.00420457,0.0307553,,11.6671103628
2750,25991,session_5,rest_1,XHCUMS_1,65.2875281357,137491,85.4690713654,0.5376653608,69.387152935,873.1219373041,38637,200.6706046114,1.9816772758,1.908436515,2.1182198317,1.9250860645,-0.0113796,0.0438964,,10.2156478754
2751,25991,session_5,rest_2,XHCUMS_1,66.0206368184,137471,86.6418624646,0.5383480439,68.3055941985,877.4898796426,38657,201.1885560799,1.9916577558,1.9205898474,2.1215431647,1.9389165232,-0.0113335,0.0439658,,10.1277818214
2752,25991,session_3,rest_1,XHCUMS_1,58.3108830828,137376,71.5021781739,0.5439382913,69.3118428113,747.4220827807,38752,177.139764445,2.0676884852,1.9767998429,2.22465,2.0101667934,-0.00892215,0.0484333,,10.4531372592
2753,25991,session_3,rest_2,XHCUMS_1,58.9272597277,137468,72.5171154985,0.5439713298,68.7828591661,754.5394818031,38660,176.7070414127,2.0978805497,2.0209931727,2.2398733333,2.0396409332,-0.00855001,0.0475351,,10.4049847628
2754,25991,session_1,rest_1,XHCUMS_1,67.6266375282,137187,82.6933802498,0.5454645636,68.7454688028,863.1351976988,38941,198.6995008632,1.9817312072,1.9036798487,2.1189966667,1.9293475584,-0.00989401,0.0408247,,10.4377786359
2755,25991,session_1,rest_2,XHCUMS_1,67.6260945857,137135,82.9433330648,0.5457711088,68.4786566182,863.2530740551,38993,197.6443714233,1.9890151176,1.9015331822,2.1400433333,1.9336923857,-0.00971927,0.0409249,,10.4077451696
2756,25991,session_4,rest_1,XHCUMS_1,61.9820837587,137475,78.4950646289,0.538234143,72.3722169594,828.769925904,38653,192.5454599415,2.0126943233,1.9292833333,2.1544633333,1.9615402191,-0.00952039,0.0425251,,10.5582424809
2757,25991,session_4,rest_2,XHCUMS_1,62.6419787306,137503,79.8273177122,0.5386524218,70.8724483746,832.1648830164,38625,192.944798847,2.0127926688,1.9409266667,2.1466166667,1.9571867709,-0.00917416,0.0418038,,10.4245627545
2758,25991,session_2,rest_1,XHCUMS_1,67.3478279859,137381,83.5839899007,0.5417903078,70.6941081762,879.3794801716,38747,203.0448688804,2.022725563,1.955126822,2.1577898285,1.961672403,-0.0084802,0.0372121,,10.5209081454
2759,25991,session_2,rest_2,XHCUMS_1,67.6839548396,137391,84.2658239125,0.541744314,70.3758065222,883.5329130016,38737,203.6604395913,2.0148991657,1.9378068207,2.1545731621,1.9592471157,-0.00877683,0.0372178,,10.4850682279
2760,25992,session_5,rest_1,XHCUMS_1,68.6655544119,136981,87.6644225988,0.5423508063,65.7732090446,875.7515774189,39147,220.5393273482,2.0540535146,1.98122,2.189630174,1.997704012,-0.00355103,0.0327792,,9.9898174363
2761,25992,session_5,rest_2,XHCUMS_1,69.0443204891,136953,88.8942560581,0.542345316,64.8285709193,878.6421019804,39175,222.0694022302,2.0442570344,1.9721733333,2.1727768393,1.9936407937,-0.00366758,0.0327979,,9.8841268372
2762,25992,session_3,rest_1,XHCUMS_1,72.6211603474,136841,92.1793363342,0.5414320377,67.7669453778,935.8429918085,39287,239.5664477473,2.1098852036,2.0293766667,2.2311933333,2.0743248434,-0.00564633,0.0317417,,10.1524162467
2763,25992,session_3,rest_2,XHCUMS_1,73.2425504843,136836,92.6841453565,0.5420007717,67.4532170025,939.9390495368,39292,240.4185699362,2.1082926411,2.0180966667,2.2235666667,2.0883363385,-0.0057269,0.0317734,,10.1413143092
2764,25992,session_1,rest_1,XHCUMS_1,69.7219360678,136896,86.5900537338,0.5499568351,62.0921757468,852.6582513297,39232,200.8984834322,1.9438177327,1.86373,2.0611733333,1.9119167872,-0.00729061,0.0371879,,9.8470692021
2765,25992,session_1,rest_2,XHCUMS_1,70.4271151839,136878,88.0223579503,0.5503327322,60.9820243467,856.6823605943,39250,202.5898339189,1.9370794801,1.85096,2.0523966667,1.9133075919,-0.00715502,0.037755,,9.7325540981
2766,25992,session_4,rest_1,XHCUMS_1,70.7038694311,136808,90.0801592778,0.5398952181,68.8013453388,919.1095568609,39320,239.679135342,2.1154369654,2.0254768276,2.2450101784,2.0818764254,-0.00600487,0.0302981,,10.203240805
2767,25992,session_4,rest_2,XHCUMS_1,71.443027431,136660,90.8863878584,0.5415678037,67.3814072429,918.0066605949,39468,240.3154002614,2.1277016003,2.0421201623,2.2535401791,2.0930804483,-0.00502386,0.0301479,,10.1005957243
2768,25992,session_2,rest_1,XHCUMS_1,69.3097208385,136616,83.8034586084,0.5483015393,66.9041228933,863.8511044311,39512,212.1873979729,2.0156603977,1.92935318,2.1383931634,1.9849624968,-0.00596308,0.0370758,,10.308060297
2769,25992,session_2,rest_2,XHCUMS_1,70.2567193151,136601,85.5587450283,0.5490517442,65.2019336778,868.0691877408,39527,213.4619620102,2.0192579388,1.9345465129,2.1386131634,1.9900544505,-0.00513171,0.0362579,,10.1458849993
2770,25993,session_5,rest_1,XHCUMS_1,56.9002364417,137646,69.7144852442,0.5351053112,78.8219371604,776.0838967752,38482,189.7425630268,2.1056561881,2.0134331733,2.2250168435,2.0839741265,-0.00434714,0.0342219,,11.1323191164
2771,25993,session_5,rest_2,XHCUMS_1,57.3934542977,137713,70.2524786942,0.5353943739,78.4493076104,780.9680269838,38415,188.9685174482,2.092763412,1.9993065078,2.2098401756,2.0745344714,-0.00479689,0.033475,,11.1165903538
2772,25993,session_3,rest_1,XHCUMS_1,65.5949159792,138060,84.3273321529,0.5334100417,74.7550298985,900.6527720209,38068,205.1429623963,1.9176356241,1.8454466667,2.0319201615,1.8805692129,-0.00621864,0.0302147,,10.6804371611
2773,25993,session_3,rest_2,XHCUMS_1,66.177818093,138025,84.9214579264,0.5341463281,74.0162023987,903.044496539,38103,206.0678100642,1.9167378249,1.84143,2.030296828,1.8835376041,-0.00600876,0.0300328,,10.6338788639
2774,25993,session_1,rest_1,XHCUMS_1,62.9001190172,137490,80.0494781981,0.5437174247,67.6285651435,819.8891281165,38638,169.4777260204,1.7541408655,1.6779533333,1.8502165196,1.738568956,-0.00882757,0.0375496,,10.2422794823
2775,25993,session_1,rest_2,XHCUMS_1,63.7671067149,137601,82.0208910868,0.5437978537,65.7300862109,824.829624597,38527,170.6992908107,1.743468794,1.6671433333,1.8460998533,1.7219281515,-0.00854269,0.0374797,,10.0563358148
2776,25993,session_4,rest_1,XHCUMS_1,63.7620348451,137676,82.4419255749,0.5323116323,77.4280309781,894.2849325141,38452,203.2408584571,1.9490268714,1.8632601481,2.084053499,1.9066495455,-0.00708732,0.0290043,,10.8474532379
2777,25993,session_4,rest_2,XHCUMS_1,64.1607473472,137691,82.9168025791,0.5327550031,76.7876136275,895.9911058959,38437,203.1183430201,1.9439795269,1.8644301482,2.0804034987,1.8940029929,-0.00701028,0.0291837,,10.8059051727
2778,25993,session_2,rest_1,XHCUMS_1,68.5072284301,137254,86.2982939515,0.5367328181,76.4257543842,938.5643492253,38874,216.6713838534,1.9382659709,1.8573468143,2.0409198378,1.920974259,-0.00925237,0.0292715,,10.8758158041
2779,25993,session_2,rest_2,XHCUMS_1,68.8982601868,137239,86.6325410356,0.5371032248,76.0829949616,940.5708382361,38889,217.9537856579,1.9355789182,1.8598401478,2.0489798372,1.902913913,-0.00953641,0.0289534,,10.8570154701
2780,25994,session_5,rest_1,XHCUMS_1,79.872258046,124604,94.7687553897,0.5967641407,54.9025687258,883.1842971206,51524,251.6318887716,2.1149674449,2.0505765037,2.2753535142,2.0276150703,-0.00579647,0.0458958,,9.3193615711
2781,25994,session_5,rest_2,XHCUMS_1,80.0614824976,124528,95.0793575395,0.5968954277,54.9989292912,886.5602366582,51600,252.4424939708,2.1250145476,2.0482431706,2.294516849,2.0417961057,-0.00585352,0.0460171,,9.3244239297
2782,25994,session_3,rest_1,XHCUMS_1,76.7009361275,124394,88.8667590461,0.5948419844,60.7292206881,880.4798463744,51734,248.238308619,2.1394362766,2.06518,2.2970735159,2.064258468,-0.00740384,0.0510685,,9.907864941
2783,25994,session_3,rest_2,XHCUMS_1,77.5119555592,124426,89.5537493951,0.5955479775,59.9661942268,882.7189707599,51702,249.0106679176,2.1338178941,2.0599433333,2.285293515,2.0638389278,-0.00804379,0.0512667,,9.8568622389
2784,25994,session_1,rest_1,XHCUMS_1,79.182731565,123908,91.6836308804,0.6008147752,57.7933165444,889.8460844792,52220,237.3612755071,2.0327474391,1.95719,2.1748833333,1.9732443772,-0.00897651,0.052438,,9.7056156692
2785,25994,session_1,rest_2,XHCUMS_1,80.5513693146,123990,92.7017353775,0.6022164067,56.6387556699,893.4475186284,52138,236.5989798961,2.0285947213,1.9534766667,2.17173,1.9677616183,-0.00902627,0.0516764,,9.6378726352
2786,25994,session_4,rest_1,XHCUMS_1,77.567746636,124312,93.7239869651,0.5926861025,59.7447168426,905.2080324312,51816,254.7071272187,2.1245702459,2.0607066667,2.26632,2.0534051612,-0.00859566,0.0462157,,9.6582322385
2787,25994,session_4,rest_2,XHCUMS_1,78.730339511,124353,95.2002769822,0.5935518458,58.441314754,909.1687455546,51775,255.5581521712,2.1304804924,2.0590133333,2.27383,2.0654540117,-0.00901639,0.0459552,,9.5500640794
2788,25994,session_2,rest_1,XHCUMS_1,76.6928485686,124262,87.2094490818,0.5985300624,60.0496810125,868.5160955305,51866,235.7697371706,2.1002406825,2.0329031718,2.2560466667,2.0199624942,-0.00887149,0.0478983,,9.9589678031
2789,25994,session_2,rest_2,XHCUMS_1,77.5086633156,124195,88.597856191,0.5990278071,59.0357869652,872.6115178027,51933,237.9525747844,2.0982134967,2.025919839,2.2582033333,2.0191234138,-0.0082535,0.0474694,,9.8491267771
2790,25995,session_5,rest_1,XHCUMS_1,59.7062111506,137862,79.0625869368,0.5289578884,74.7092891522,829.0203598971,38266,214.6213853416,2.1370821682,2.072236502,2.2827766667,2.0632900772,-0.00158276,0.0290632,,10.4856214806
2791,25995,session_5,rest_2,XHCUMS_1,60.2262708293,137842,79.5824328693,0.529684687,73.9223183317,830.5858125748,38286,215.521233938,2.1395090808,2.0769365016,2.2860933333,2.0626550198,-0.00159045,0.0296804,,10.436798457
2792,25995,session_3,rest_1,XHCUMS_1,67.8303354155,138057,89.1165585695,0.5244517465,81.7910417214,981.0496091148,38071,251.8622040977,2.1577128382,2.09041,2.2975735159,2.0916064537,-0.00134361,0.0279829,,11.008611922
2793,25995,session_3,rest_2,XHCUMS_1,68.0227736217,138038,89.1600107236,0.5248895788,81.6362527583,981.617550178,38090,251.2667489899,2.1680105632,2.0965833333,2.3031168497,2.1103535813,-0.00117519,0.0276207,,11.0096167801
2794,25995,session_1,rest_1,XHCUMS_1,68.1877703943,137204,87.0459712969,0.5325532564,77.7798452401,944.2334765125,38924,243.7021713747,2.0955234305,2.03089,2.2203898235,2.0406150711,-0.0030455,0.0331256,,10.8475264558
2795,25995,session_1,rest_2,XHCUMS_1,68.1157552854,137163,86.6834291124,0.53242876,78.6693984905,946.8489541577,38965,244.1349341334,2.0900795319,2.02062,2.2247731565,2.0310346108,-0.00261315,0.0327022,,10.9230675788
2796,25995,session_4,rest_1,XHCUMS_1,64.944875163,137655,86.5482054644,0.5283502403,76.0938298707,914.9960754707,38473,231.7311088355,2.0947683909,2.01337,2.2512,2.0280143567,-0.00218619,0.027382,,10.5720976023
2797,25995,session_4,rest_2,XHCUMS_1,65.4280336734,137655,86.9915907391,0.529028926,75.4994386549,917.0847128384,38473,231.2701889767,2.1040065218,2.0142733333,2.2589533333,2.0469884945,-0.00182736,0.0271166,,10.5422225878
2798,25995,session_2,rest_1,XHCUMS_1,68.9172854006,137474,88.7199083395,0.5292905851,78.8533268692,963.6241726912,38654,258.093013726,2.1262706711,2.0473968294,2.26077,2.0768101912,-0.00362161,0.0301349,,10.8614198406
2799,25995,session_2,rest_2,XHCUMS_1,69.8248424879,137429,89.7659595809,0.5305483113,77.3364107908,966.1197603599,38699,258.5161587051,2.1280440623,2.0547501633,2.2548366667,2.0800142139,-0.00302577,0.030022,,10.762651732
2800,25996,session_5,rest_1,XHCUMS_1,67.3363100271,131197,76.9063738326,0.5692721192,65.2530940691,794.9299824418,44931,223.418661994,2.2019080345,2.1044233333,2.3473035199,2.1611984121,0.00972301,0.0233937,,10.3363342052
2801,25996,session_5,rest_2,XHCUMS_1,67.9618417495,131096,77.858841049,0.5701139746,64.4781716225,798.9889652155,45032,224.2760099008,2.2198386388,2.1170366667,2.3627668544,2.1868334712,0.00926448,0.0246093,,10.2620197585
2802,25996,session_3,rest_1,XHCUMS_1,78.8002869122,130585,91.8238796028,0.573466659,63.1065141247,929.5929506001,45543,244.5386452304,2.1470183964,2.0300533333,2.3034464836,2.1165173748,0.00869908,0.022797,,10.123651436
2803,25996,session_3,rest_2,XHCUMS_1,79.6474752905,130690,93.2130307642,0.5736129241,62.1006171249,934.5095339728,45438,245.3704819639,2.1399026246,2.0398066667,2.2863231516,2.1011438106,0.00925823,0.0216827,,10.0255246108
2804,25996,session_1,rest_1,XHCUMS_1,82.1014203846,130543,94.1468238388,0.5745341008,62.9993082275,957.7751390762,45585,256.373828031,2.0927001215,1.9950234919,2.2435933333,2.047520244,0.00739382,0.0214109,,10.173207125
2805,25996,session_1,rest_2,XHCUMS_1,82.2827802245,130481,94.2543898506,0.5749567623,62.8555881964,958.1742436821,45647,256.6358251023,2.099495478,2.0013768257,2.25302,2.0523478305,0.00738594,0.0218554,,10.1658314822
2806,25996,session_4,rest_1,XHCUMS_1,76.2262833979,130674,90.3779413371,0.5717097433,62.8229333229,906.0557138115,45454,239.2274929283,2.1007230515,2.0112766667,2.24458,2.0535201037,0.00397747,0.0224073,,10.0251864604
2807,25996,session_4,rest_2,XHCUMS_1,76.8761659527,130662,91.7660733328,0.572271783,61.7244205301,909.6156516915,45466,239.0836784207,2.1227651304,2.0285466667,2.26825,2.078879299,0.00381195,0.0222181,,9.912330545
2808,25996,session_2,rest_1,XHCUMS_1,82.548923304,130681,97.0608994167,0.5770419919,57.8184677005,937.1490126637,45447,245.8381412245,2.1016462301,2.0030733333,2.2660166667,2.045123552,0.0105575,0.0215989,,9.6552681697
2809,25996,session_2,rest_2,XHCUMS_1,83.0266605838,130616,97.0550973583,0.5777315621,57.8284779744,939.5247259588,45512,246.2811654451,2.1006437407,2.0035333333,2.2682166667,2.0397442417,0.0111409,0.0202944,,9.6803233579
2810,25997,session_5,rest_1,XHCUMS_1,89.3826093609,127518,102.8248099272,0.6000723724,46.2896001742,895.5652051839,48610,239.0927891611,2.0110892233,1.9480868215,2.1137033333,1.9753390696,0.0134259,0.033266,,8.7096217909
2811,25997,session_5,rest_2,XHCUMS_1,89.6086028533,127480,102.7628744659,0.6008982383,45.8480117398,891.7675560898,48648,238.8032586687,2.012034609,1.9474934881,2.1172033333,1.9754568857,0.0139328,0.0329925,,8.6779156454
2812,25997,session_3,rest_1,XHCUMS_1,90.681164572,127322,101.2173146475,0.6011473274,48.0775578425,910.0082891563,48806,244.6273736244,2.0365702237,1.9543566667,2.1571866667,2.0035805861,0.0147512,0.0354995,,8.9906385318
2813,25997,session_3,rest_2,XHCUMS_1,91.3952629275,127277,102.266237819,0.601733881,47.5377293389,913.3897260734,48851,245.0203682167,2.0361609795,1.9648233333,2.1514033333,1.9970575971,0.0154105,0.0353823,,8.9314884908
2814,25997,session_1,rest_1,XHCUMS_1,91.3191743397,127084,101.3034877561,0.6026513974,48.0480424438,912.999176903,49044,245.3044411778,2.0103276868,1.94745,2.1410833333,1.9484999893,0.00990178,0.0359758,,9.0125147428
2815,25997,session_1,rest_2,XHCUMS_1,92.418586569,127077,102.7566237073,0.6036671143,46.953531066,914.5144014687,49051,245.8389795,2.0065144198,1.94584,2.1371033333,1.9426436675,0.0102574,0.0355958,,8.8998097492
2816,25997,session_4,rest_1,XHCUMS_1,77.0194616337,127467,87.8278097035,0.5953705521,51.8714974126,812.931830451,48661,216.6985339456,2.029958715,1.96716,2.1290233333,1.9972930925,0.0103032,0.0341178,,9.2559729452
2817,25997,session_4,rest_2,XHCUMS_1,77.8517304632,127545,89.4238287835,0.5961571186,50.2603336464,812.2730860392,48583,216.1915574854,2.0138617794,1.9503333333,2.1185766667,1.9766810236,0.0111017,0.0329554,,9.0834076005
2818,25997,session_2,rest_1,XHCUMS_1,94.1070226538,127378,105.3909687708,0.6013898183,47.2463058268,937.1679843132,48750,254.7036716661,2.0385529957,1.9763033333,2.1547866667,1.9893334587,0.0134827,0.0305174,,8.8922987922
2819,25997,session_2,rest_2,XHCUMS_1,95.229967601,127406,106.5576930923,0.6025498257,46.296888043,938.497364532,48722,254.3682183421,2.0298954198,1.96002,2.1563666667,1.9789598948,0.0138198,0.0308343,,8.8074106833
2820,25998,session_5,rest_1,XHCUMS_1,64.9536294509,137360,80.0650922031,0.543951054,63.9227950803,794.9788222791,38768,217.8838241874,2.0854222395,2.0141465066,2.2362966667,2.013545828,-0.00372846,0.0319858,,9.9291563952
2821,25998,session_5,rest_2,XHCUMS_1,65.2937750327,137331,80.67818593,0.5439348237,63.6856963086,798.7612127463,38797,219.1653451868,2.0796706151,2.0196931728,2.22709,1.999678013,-0.00316149,0.0314626,,9.9005846938
2822,25998,session_3,rest_1,XHCUMS_1,71.6340503497,137068,86.7906590708,0.5486719942,62.8839211239,863.60972406,39060,224.8389039169,1.9540932506,1.89082,2.0933466667,1.8851409234,-0.00620466,0.0359794,,9.9504916002
2823,25998,session_3,rest_2,XHCUMS_1,71.9459837922,137029,86.1422158592,0.5495055178,63.2899524099,864.1196810657,39099,224.8300058178,1.9605047424,1.89958,2.10199,1.8871897741,-0.00566031,0.0355656,,10.031314756
2824,25998,session_1,rest_1,XHCUMS_1,70.6984955813,137167,85.179218885,0.5548775475,57.4350082105,813.158781127,38961,206.3059318164,1.9177116175,1.8576101476,2.051350163,1.8507843458,-0.00734713,0.0353775,,9.546445621
2825,25998,session_1,rest_2,XHCUMS_1,71.2789140746,137078,85.3032661603,0.5557950157,57.4723114705,816.9187100704,39050,206.9953554598,1.9389256908,1.8758968157,2.0748934982,1.8727441143,-0.00727386,0.0352417,,9.5766404599
2826,25998,session_4,rest_1,XHCUMS_1,70.8900148118,137410,87.5146004646,0.5461050095,62.3914989099,860.9315668042,38718,224.0113255908,1.9688419023,1.9109968185,2.0899665006,1.9108765572,-0.00518996,0.0324409,,9.8375763842
2827,25998,session_4,rest_2,XHCUMS_1,72.094860472,137487,88.5161447268,0.5479805458,60.7053700294,861.1528501098,38641,222.6324011799,1.9639722142,1.912640152,2.0816365012,1.9026869015,-0.00478181,0.0331752,,9.7287658965
2828,25998,session_2,rest_1,XHCUMS_1,74.4272311949,137192,89.0585689191,0.5535975227,58.8691923318,862.7296906054,38936,220.6731991377,1.9322096457,1.86994,2.0629533333,1.8700199766,-0.0061042,0.0316133,,9.6872170873
2829,25998,session_2,rest_2,XHCUMS_1,75.1452003789,137161,89.0885550798,0.5548216806,58.5781054474,864.2285010734,38967,220.9178646882,1.9403754936,1.8746366667,2.0749666667,1.8781435392,-0.00495654,0.031356,,9.7007803112
2830,26000,session_5,rest_1,XHCUMS_1,72.5008699702,139045,86.2672803081,0.531918638,75.3893633915,943.3829049469,37083,259.5546052403,1.9888948659,1.9253266667,2.1352566667,1.9137242586,-0.00108638,0.0273128,,10.9355818519
2831,26000,session_5,rest_2,XHCUMS_1,73.3600781535,139065,85.9998980375,0.5328247885,75.6291900741,947.7096170563,37063,261.1830136237,1.9804530156,1.9143633333,2.1220166667,1.9121437987,-0.000869049,0.02574,,11.0198923334
2832,26000,session_3,rest_1,XHCUMS_1,72.3086894407,138595,86.3747347965,0.5373111843,70.6079931545,913.6796962297,37533,247.2808407668,1.974920139,1.9130933333,2.1147801681,1.9039107787,-0.00332759,0.0330265,,10.5780897433
2833,26000,session_3,rest_2,XHCUMS_1,73.2061489663,138564,86.9194525073,0.5384858327,69.9734281534,917.632831981,37564,248.1746759718,1.9714875643,1.89975,2.113410168,1.9085400887,-0.00388718,0.0333684,,10.557278095
2834,26000,session_1,rest_1,XHCUMS_1,75.8643446848,138699,90.4749537879,0.533368864,74.9210270769,985.4611690229,37429,270.841426525,1.9787554633,1.921326514,2.1132731654,1.9081837669,-0.00206294,0.0292191,,10.8920881168
2835,26000,session_1,rest_2,XHCUMS_1,76.7042648229,138748,91.8812891194,0.5339375017,73.4744396429,989.4304912549,37380,271.2859686636,1.9746725397,1.9181065142,2.1107064989,1.9018820432,-0.0016754,0.0292369,,10.7685743282
2836,26000,session_4,rest_1,XHCUMS_1,72.3243935808,139054,87.4687776471,0.5336917358,70.8028603153,920.3483768809,37074,254.9368654132,1.9960265005,1.9298366667,2.1437133333,1.9222616154,-0.000522758,0.0267455,,10.5220217046
