,Unnamed: 0,subject,session,scan,site,dvars,mean_fd,num_fd,outlier,perc_fd,quality,gcor
3486,3486,26179,session_1,rest_1,UM_1,1.0734624045,0.1176821255,0,0.0026395333,0,0.0036596287,0.0679861606
3488,3488,26179,session_2,rest_1,UM_1,1.0366022465,0.130851165,0,0.0022089333,0,0.0037899054,0.0763086506
3487,3487,26179,session_1,rest_2,UM_1,1.1108870618,0.1330224847,0,0.0030135333,0,0.0034699411,0.0810142939
3489,3489,26179,session_2,rest_2,UM_1,1.0705338747,0.1204689642,0,0.0033003333,0,0.0029855127,0.0841492747
3490,3490,26180,session_1,rest_1,UM_1,1.086289633,0.0913297256,0,0.0014136,0,0.0023534566,0.0206481599
3493,3493,26180,session_2,rest_2,UM_1,1.0819404586,0.0889849743,0,0.0019126,0,0.0031655681,0.0321996116
3492,3492,26180,session_2,rest_1,UM_1,1.1437231026,0.0870209372,0,0.0008208,0,0.0023892755,0.0380092227
3491,3491,26180,session_1,rest_2,UM_1,1.0871269787,0.0906884221,0,0.0006917333,0,0.0023219205,0.0444238426
3495,3495,26181,session_1,rest_2,UM_1,1.2318021619,0.131729998,0,0.0017178667,0,0.0025082704,0.0498323706
3497,3497,26181,session_2,rest_2,UM_1,1.1689739927,0.154677913,0,0.0014769333,0,0.0025872514,0.0579158765
3496,3496,26181,session_2,rest_1,UM_1,1.1712877859,0.1518263095,0,0.0019512667,0,0.0037301205,0.0598577457
3494,3494,26181,session_1,rest_1,UM_1,1.233351251,0.1350012439,0,0.0022172667,0,0.0027453949,0.0611407721
3501,3501,26182,session_2,rest_2,UM_1,1.1379883189,0.0803595513,0,0.0020868667,0,0.0040264657,0.0669684529
3500,3500,26182,session_2,rest_1,UM_1,1.1673212047,0.0933870372,0,0.0019592,0,0.0036515279,0.0764231391
3498,3498,26182,session_1,rest_1,UM_1,1.126330585,0.0754237983,0,0.0013004667,0,0.0033047231,0.0858238237
3499,3499,26182,session_1,rest_2,UM_1,1.1016412387,0.0940603047,0,0.0027867333,0,0.0038297691,0.0929290143
3502,3502,26183,session_1,rest_1,UM_1,1.1578589276,0.1544257273,0,0.0073028,0,0.0046898759,0.0259709508
3504,3504,26183,session_2,rest_1,UM_1,1.1312830586,0.2037581568,0,0.0012474,0,0.0035642694,0.027027762
3505,3505,26183,session_2,rest_2,UM_1,1.1578842114,0.1911351788,0,0.0040738667,0,0.0040862499,0.0335154041
3503,3503,26183,session_1,rest_2,UM_1,1.1514443667,0.1698531742,0,0.0034684667,0,0.0028263494,0.0364605668
3506,3506,26184,session_1,rest_1,UM_1,1.1569379639,0.1434017855,0,0.0034912667,0,0.0037458863,0.0398841678
3508,3508,26184,session_2,rest_1,UM_1,1.0798099421,0.1621877437,0,0.0018055333,0,0.0022267251,0.0517691107
3509,3509,26184,session_2,rest_2,UM_1,1.0538747707,0.1430889895,0,0.0015096667,0,0.0018965518,0.0545188075
3507,3507,26184,session_1,rest_2,UM_1,1.1258803523,0.1572021416,0,0.0013129333,0,0.003427916,0.0562748275
3510,3510,26185,session_1,rest_1,UM_1,1.0842825749,0.0864779207,0,0.0021475333,0,0.002779576,0.0354015867
3511,3511,26185,session_1,rest_2,UM_1,1.0701825302,0.0710902426,0,0.0019372,0,0.0030384177,0.0462608955
3513,3513,26185,session_2,rest_2,UM_1,1.1503489042,0.0940358294,0,0.0019596667,0,0.0033754117,0.0571648845
3512,3512,26185,session_2,rest_1,UM_1,1.1669454259,0.0829617229,0,0.0031515333,0,0.0031292432,0.0645674566
3517,3517,26186,session_2,rest_2,UM_1,1.1525678312,0.0938392111,0,0.0026942,0,0.0035967495,0.0819951263
3516,3516,26186,session_2,rest_1,UM_1,1.1203445237,0.0860490639,0,0.0024548,0,0.003706722,0.0905522966
3514,3514,26186,session_1,rest_1,UM_1,1.2446821849,0.1043838618,0,0.0034146,0,0.0053966303,0.115441209
3515,3515,26186,session_1,rest_2,UM_1,1.2334121255,0.0923362373,0,0.0020424,0,0.0054340584,0.1541705159
3520,3520,26187,session_2,rest_1,UM_1,1.1168327649,0.0907738969,0,0.0008770667,0,0.0027501081,0.0666190047
3521,3521,26187,session_2,rest_2,UM_1,1.0990026102,0.0850600648,0,0.001312,0,0.0019635409,0.0988569222
3519,3519,26187,session_1,rest_2,UM_1,1.0811057802,0.0774765647,0,0.0021566,0,0.0021728305,0.1037689472
3518,3518,26187,session_1,rest_1,UM_1,1.0970331518,0.0727560635,0,0.0013505333,0,0.0021605823,0.1151445078
3524,3524,26188,session_2,rest_1,UM_1,1.1884988931,0.1230541338,1,0.0089002667,0.6622516556,0.0059374523,0.0475724459
3525,3525,26188,session_2,rest_2,UM_1,1.2946293741,0.1329258767,1,0.0104247333,0.6622516556,0.0039205103,0.0642168001
3522,3522,26188,session_1,rest_1,UM_1,1.1588109945,0.1184650889,0,0.0031356667,0,0.0031527638,0.0662002877
3523,3523,26188,session_1,rest_2,UM_1,1.2476807969,0.1199374352,0,0.0050158,0,0.0030463036,0.103809089
3526,3526,26189,session_1,rest_1,UM_1,1.1730023642,0.1275338023,0,0.0015355333,0,0.0047320387,0.0595953355
3528,3528,26189,session_2,rest_1,UM_1,1.1964924867,0.1450018501,0,0.0035514,0,0.0034038865,0.0734904284
3527,3527,26189,session_1,rest_2,UM_1,1.2039796937,0.1376441907,0,0.0071301333,0,0.0045994031,0.0807527095
3529,3529,26189,session_2,rest_2,UM_1,1.1638420003,0.1748313865,0,0.0020788667,0,0.0042799669,0.0990306553
3530,3530,26190,session_1,rest_1,IPCAS_4,1.2032797614,0.0558469677,0,0.0012023333,0,0.0032288952,0.0559205816
3531,3531,26190,session_1,rest_2,IPCAS_4,1.1474773199,0.0741029428,0,0.0063883889,0,0.0035641775,0.0588509032
3532,3532,26191,session_1,rest_1,IPCAS_4,1.0344707917,0.0390964273,0,0.0048868889,0,0.0038044101,0.0463763461
3533,3533,26191,session_1,rest_2,IPCAS_4,0.9859826246,0.4926314522,23,0.0064892222,12.7071823204,0.0165730249,0.0678732253
3534,3534,26192,session_1,rest_1,IPCAS_4,1.2398877409,0.0386400251,0,0.0009036111,0,0.0029829277,0.032066567
3535,3535,26192,session_1,rest_2,IPCAS_4,1.1007099638,0.2240999218,5,0.0116203333,2.7624309392,0.0091263028,0.0736515259
3537,3537,26193,session_1,rest_2,IPCAS_4,1.0612434521,0.0212551521,0,0.0009204444,0,0.0020857472,0.0422406227
3536,3536,26193,session_1,rest_1,IPCAS_4,1.1936574081,0.0235176165,0,0.0006675,0,0.0032657993,0.046727289
3538,3538,26194,session_1,rest_1,IPCAS_4,1.0815617051,0.0244863594,0,0.0005645556,0,0.0025989653,0.0439060141
3539,3539,26194,session_1,rest_2,IPCAS_4,1.1344314262,0.0444310862,0,0.0076637778,0,0.0030932478,0.0725554892
3541,3541,26195,session_1,rest_2,IPCAS_4,1.0692730769,0.0413054276,0,0.000635,0,0.0030885969,0.0390124725
3540,3540,26195,session_1,rest_1,IPCAS_4,1.0446495013,0.0583091439,1,0.0045612778,0.5524861878,0.0062984878,0.050646106
3542,3542,26196,session_1,rest_1,IPCAS_4,1.1289117656,0.0274552221,0,0.0005424444,0,0.0031129655,0.0346769604
3543,3543,26196,session_1,rest_2,IPCAS_4,1.1102926707,0.0302986489,0,0.0009625,0,0.0031538362,0.0470441167
3545,3545,26197,session_1,rest_2,IPCAS_4,1.0577968128,0.0232547539,0,0.0007135,0,0.0029936183,0.0390647781
3544,3544,26197,session_1,rest_1,IPCAS_4,1.2359913497,0.0208192954,0,0.0009560556,0,0.0027386743,0.0466917678
3547,3547,26198,session_1,rest_2,IPCAS_4,1.1502512866,0.0185021083,0,0.0006547778,0,0.0025078095,0.0441837182
3546,3546,26198,session_1,rest_1,IPCAS_4,1.16521799,0.0311220849,0,0.0011679444,0,0.0043028401,0.1063793724
3549,3549,26199,session_1,rest_2,IPCAS_4,1.0085881921,0.0635614393,1,0.0119331111,0.5524861878,0.0080875713,0.0310681357
3548,3548,26199,session_1,rest_1,IPCAS_4,1.2316340331,0.0287976183,0,0.0010625556,0,0.0035245464,0.0719598743
3551,3551,26200,session_1,rest_2,IPCAS_4,1.1855316451,0.0693236606,0,0.0130219444,0,0.0045846874,0.029053442
3550,3550,26200,session_1,rest_1,IPCAS_4,1.0401974399,0.0564239241,0,0.0061377778,0,0.0071812889,0.0322771017
3553,3553,26201,session_1,rest_2,IPCAS_4,1.0801129594,0.0274711714,0,0.0010413889,0,0.0023734948,0.0329925944
3552,3552,26201,session_1,rest_1,IPCAS_4,1.0755355996,0.0418111141,0,0.0017215556,0,0.0056332419,0.0434806724
3555,3555,26202,session_1,rest_2,IPCAS_4,1.157797675,0.0403716596,0,0.0042036111,0,0.0046924445,0.0296931697
3554,3554,26202,session_1,rest_1,IPCAS_4,1.0793287652,0.0685925976,0,0.0061317222,0,0.0128537611,0.0372679428
3556,3556,26203,session_1,rest_1,IPCAS_4,1.1702716289,0.0451728243,0,0.0008666111,0,0.0045735016,0.0653991696
3557,3557,26203,session_1,rest_2,IPCAS_4,1.1901501299,0.046494717,0,0.000493,0,0.0029618908,0.0779765771
3559,3559,26204,session_1,rest_2,IPCAS_4,1.0897936369,0.0283983291,0,0.0004694444,0,0.0031094624,0.0225518179
3558,3558,26204,session_1,rest_1,IPCAS_4,1.146539978,0.0338700126,0,0.0008032778,0,0.0021845509,0.0537197446
3560,3560,26205,session_1,rest_1,IPCAS_4,1.348579904,0.063283509,0,0.0008451667,0,0.0030780416,0.0354339784
3561,3561,26205,session_1,rest_2,IPCAS_4,1.2298396738,0.0458745169,0,0.0012789444,0,0.0041257256,0.0449718152
3563,3563,26206,session_1,rest_2,IPCAS_4,1.0617506632,0.0322764529,0,0.0007893889,0,0.0020362095,0.0223720058
3562,3562,26206,session_1,rest_1,IPCAS_4,1.0868000467,0.0354903906,0,0.0006978333,0,0.0020755759,0.0635578161
3564,3564,26207,session_1,rest_1,IPCAS_4,1.0101709918,0.0260928381,0,0.0011508889,0,0.0052794302,0.0187997612
3565,3565,26207,session_1,rest_2,IPCAS_4,1.0052702099,0.0313218127,0,0.0027626111,0,0.0033391213,0.0194449424
3567,3567,26208,session_1,rest_2,IPCAS_4,1.1666091234,0.0267340323,0,0.0008557778,0,0.0022185226,0.078588966
3566,3566,26208,session_1,rest_1,IPCAS_4,1.0477329077,0.1292882723,0,0.0069782222,0,0.0083191376,0.0819065976
3569,3569,26209,session_1,rest_2,IPCAS_4,1.0673906797,0.0257516548,0,0.0010478889,0,0.001652761,0.0186116234
3568,3568,26209,session_1,rest_1,IPCAS_4,1.1303342079,0.0328313797,0,0.0021501667,0,0.0026302141,0.0796539823
3571,3571,27010,session_2,rest_1,MRN_1,1.1250399403,0.080644678,0,0.0029738,0,0.0039178975,0.0277059999
3570,3570,27010,session_1,rest_1,MRN_1,1.135120754,0.1412193396,1,0.0048506,0.6622516556,0.0090974216,0.0330705453
3572,3572,27011,session_1,rest_1,MRN_1,1.2603784763,0.4172483103,18,0.0252635333,11.9205298013,0.0176311976,0.0772495416
3573,3573,27011,session_2,rest_1,MRN_1,1.2003854659,0.1900941864,3,0.0056648667,1.9867549669,0.0082282553,0.1334261545
3574,3574,27012,session_1,rest_1,MRN_1,0.9274597348,0.7295089528,36,0.0058802,23.8410596026,0.034000614,0.0669407897
3575,3575,27012,session_2,rest_1,MRN_1,1.1607231881,0.1862519689,2,0.0163357333,1.3245033113,0.0117240004,0.0767442394
3577,3577,27013,session_2,rest_1,MRN_1,1.1420313572,0.0832080548,0,0.0009110667,0,0.0022965667,0.0418389122
3576,3576,27013,session_1,rest_1,MRN_1,1.1818306527,0.1237480303,0,0.0083866667,0,0.0053416667,0.0511971026
3578,3578,27014,session_2,rest_1,MRN_1,1.2610201897,0.4232435291,13,0.0358641333,8.6092715232,0.0187846289,0.0706477661
3580,3580,27015,session_2,rest_1,MRN_1,1.2716506467,0.1548532452,0,0.0022411333,0,0.0050764347,0.039296048
3579,3579,27015,session_1,rest_1,MRN_1,1.2021839289,0.1701696978,0,0.0040656,0,0.0115796006,0.0613630652
3582,3582,27016,session_2,rest_1,MRN_1,1.1845342146,0.4373660845,22,0.0168638,14.5695364238,0.0179177645,0.0374241586
3581,3581,27016,session_1,rest_1,MRN_1,1.1805088493,0.1602470564,3,0.0160963333,1.9867549669,0.0132726861,0.0387262007
3584,3584,27017,session_2,rest_1,MRN_1,1.1009130331,0.1290074202,0,0.0057722,0,0.0145360764,0.0106390525
3583,3583,27017,session_1,rest_1,MRN_1,1.0626129324,0.1879506479,1,0.0103458,0.6622516556,0.0140340233,0.0434705791
3585,3585,27018,session_1,rest_1,MRN_1,1.313951899,0.0323710319,0,0.0012023333,0,0.0019971029,0.021016653
3586,3586,27018,session_2,rest_1,MRN_1,1.2241199989,0.0445612999,0,0.0016622667,0,0.0017483949,0.0299027657
3587,3587,27019,session_1,rest_1,MRN_1,1.141743839,0.0488256261,0,0.0014609333,0,0.0023792993,0.0350494727
3588,3588,27019,session_2,rest_1,MRN_1,1.1877940853,0.0438264518,0,0.0014429333,0,0.0027512605,0.0384717226
3589,3589,27020,session_1,rest_1,MRN_1,1.2116870715,0.0974902693,0,0.0019942,0,0.0057826235,0.0672851683
3590,3590,27020,session_2,rest_1,MRN_1,1.1370733506,0.1684212635,0,0.0007947333,0,0.0074438793,0.0843268865
3592,3592,27021,session_2,rest_1,MRN_1,1.1173980663,0.0893195853,1,0.0103560667,0.6622516556,0.0079054257,0.0299782017
3591,3591,27021,session_1,rest_1,MRN_1,1.3804934299,0.0703392818,0,0.0054178667,0,0.0066680573,0.0567782294
3594,3594,27022,session_2,rest_1,MRN_1,1.3451418683,0.1208417403,0,0.0103505333,0,0.0065527462,0.0457002292
3593,3593,27022,session_1,rest_1,MRN_1,1.2461675201,0.1240266964,0,0.0069446,0,0.0074327658,0.0540259925
3595,3595,27023,session_1,rest_1,MRN_1,1.0450940724,0.3555347286,6,0.0131826667,3.9735099338,0.0211760147,0.0342151399
3596,3596,27024,session_2,rest_1,MRN_1,1.3566337697,0.1022579265,0,0.0169709333,0,0.0077238037,0.019231297
3597,3597,27025,session_1,rest_1,MRN_1,1.1939442541,0.1016182587,0,0.0018368,0,0.0030348505,0.0315835182
3598,3598,27025,session_2,rest_1,MRN_1,1.0638260224,0.1148470272,0,0.0008976667,0,0.0061158644,0.0622094786
3599,3599,27026,session_2,rest_1,MRN_1,1.1244613059,0.2202282995,0,0.0041492667,0,0.0154397545,0.0534944912
3600,3600,27027,session_2,rest_1,MRN_1,1.2048110393,0.0738717612,0,0.0012190667,0,0.0032082043,0.0230075891
3601,3601,27028,session_1,rest_1,MRN_1,0.9460576639,0.0798941232,0,0.0233147333,0,0.0184951427,0.0117366854
3602,3602,27028,session_2,rest_1,MRN_1,1.2942855436,0.0851868011,0,0.0175945333,0,0.0058940796,0.0484754001
3604,3604,27029,session_2,rest_1,MRN_1,1.1527704072,0.0896139553,0,0.0010913333,0,0.0049445817,0.0791141022
3603,3603,27029,session_1,rest_1,MRN_1,1.1000129552,0.0840654339,0,0.0009043333,0,0.0054757729,0.081943054
3605,3605,27030,session_1,rest_1,MRN_1,1.2317378347,0.1415119333,0,0.0040612,0,0.0058429985,0.0456193578
3606,3606,27030,session_2,rest_1,MRN_1,1.2238389969,0.1693013586,0,0.0012666667,0,0.0049218063,0.0553524399
3607,3607,27031,session_1,rest_1,MRN_1,1.3791796781,0.0896229313,1,0.0579711333,0.6622516556,0.0183391261,0.0191827384
3608,3608,27032,session_2,rest_1,MRN_1,1.1948678296,0.2526895327,0,0.0010224667,0,0.0032602375,0.008199648
3609,3609,27033,session_1,rest_1,MRN_1,1.2109845601,0.2114643771,0,0.0018742667,0,0.0057920075,0.0484622111
3610,3610,27033,session_2,rest_1,MRN_1,1.1502287966,0.3233024245,0,0.0012306667,0,0.0083663877,0.0543312978
3611,3611,27035,session_1,rest_1,MRN_1,1.2193461579,0.1923884477,0,0.0082732,0,0.0086655563,0.0377636105
3612,3612,27035,session_2,rest_1,MRN_1,1.2942520541,0.1700579091,0,0.0015596667,0,0.0039131737,0.0443465699
3614,3614,27036,session_2,rest_1,MRN_1,1.291206578,0.1539536119,0,0.0061008,0,0.0054632121,0.0455154157
3613,3613,27036,session_1,rest_1,MRN_1,1.2731381572,0.1330508187,0,0.0035110667,0,0.0037808024,0.0496428984
3615,3615,27037,session_1,rest_1,MRN_1,1.1610278488,0.212557206,1,0.0095751333,0.6622516556,0.0164127163,0.0157359981
3617,3617,27038,session_2,rest_1,MRN_1,1.1935778168,0.0717966395,0,0.0059372,0,0.0049527905,0.0338192636
3616,3616,27038,session_1,rest_1,MRN_1,1.1421514076,0.0782489097,0,0.0010087333,0,0.0046913736,0.0704159986
3618,3618,27039,session_2,rest_1,MRN_1,1.158981726,0.1038144717,0,0.0016293333,0,0.0093722469,0.0485710923
3619,3619,27040,session_1,rest_1,MRN_1,1.1406802253,0.1025445553,0,0.0009732,0,0.0074347123,0.0704503445
3620,3620,27040,session_2,rest_1,MRN_1,1.1630333034,0.1032472773,0,0.0007408667,0,0.0071815951,0.0995039727
3621,3621,27041,session_1,rest_1,MRN_1,1.2040138333,0.0956161403,0,0.0072546,0,0.0039510198,0.0240642081
3622,3622,27041,session_2,rest_1,MRN_1,1.1129172668,0.0846224804,0,0.0028218,0,0.0056779317,0.0274996839
3624,3624,27042,session_2,rest_1,MRN_1,1.300667386,0.1172213898,0,0.0019108,0,0.0075016965,0.0239338775
3623,3623,27042,session_1,rest_1,MRN_1,1.0667233579,0.1270791901,0,0.0032461333,0,0.0125649925,0.0298736562
3625,3625,27043,session_1,rest_1,MRN_1,1.2385122673,0.1304423319,2,0.0097624,1.3245033113,0.00730622,0.0594888552
3627,3627,27044,session_2,rest_1,MRN_1,1.0952352705,0.0288314386,0,0.0034036667,0,0.003601868,0.0190726736
3626,3626,27044,session_1,rest_1,MRN_1,1.0685446609,0.0416300002,0,0.0013008,0,0.0034400049,0.0248412504
3629,3629,27045,session_2,rest_1,MRN_1,1.22451231,0.1884163249,0,0.0149615333,0,0.0099554553,0.0563403878
3628,3628,27045,session_1,rest_1,MRN_1,1.229551828,0.21688909,0,0.0054412667,0,0.012130259,0.0649178051
3631,3631,27046,session_2,rest_1,MRN_1,1.1051139636,0.0566814518,0,0.0012995333,0,0.00341268,0.0378115298
3630,3630,27046,session_1,rest_1,MRN_1,1.2589057104,0.1999329415,2,0.0156165333,1.3245033113,0.0090476385,0.1034015908
3632,3632,27047,session_1,rest_1,MRN_1,1.1369118654,0.0474480302,0,0.0044942,0,0.0049321247,0.0173496824
3633,3633,27047,session_2,rest_1,MRN_1,1.1867416979,0.0811092899,0,0.0049015333,0,0.004421147,0.0177531541
3634,3634,27048,session_1,rest_1,MRN_1,1.001731847,0.1359729542,0,0.0036229333,0,0.0161114666,0.0170193735
3635,3635,27048,session_2,rest_1,MRN_1,0.928845013,0.1755699559,0,0.0024886,0,0.0162518518,0.029396449
3636,3636,27049,session_1,rest_1,MRN_1,1.0664557911,0.3649588008,3,0.0032240667,1.9867549669,0.013915861,0.039402694
3637,3637,27050,session_1,rest_1,MRN_1,1.2147621141,0.2349925776,0,0.0021096667,0,0.007019016,0.0201443666
3638,3638,27051,session_1,rest_1,MRN_1,1.3349200065,0.1448555402,0,0.0072944667,0,0.0039647489,0.0303577765
3639,3639,27051,session_2,rest_1,MRN_1,1.1874234676,0.1241194902,0,0.0008582667,0,0.0037283953,0.0494864829
3641,3641,27052,session_2,rest_1,MRN_1,1.1286606391,0.0495378072,0,0.0035364667,0,0.0068275854,0.0177718753
3640,3640,27052,session_1,rest_1,MRN_1,1.1898222742,0.0880596002,0,0.0016855333,0,0.0019678991,0.0228076353
3643,3643,27053,session_2,rest_1,MRN_1,1.34380532,0.1871786151,0,0.0239146,0,0.0157593409,0.028435772
3642,3642,27053,session_1,rest_1,MRN_1,1.0994031943,0.2403428976,5,0.0121555333,3.3112582781,0.0181023819,0.0487826793
3644,3644,27054,session_2,rest_1,MRN_1,1.2079740983,0.0920735775,0,0.0037066667,0,0.0041231779,0.0793859147
3647,3647,27055,session_1,rest_3,BNU_3,1.1507612638,0.0687615316,1,0.0019044583,0.4149377593,0.0090171,0.0321265875
3646,3646,27055,session_1,rest_2,BNU_3,1.1525179049,0.0666973093,0,0.0007004583,0,0.0075282387,0.0474829605
3645,3645,27055,session_1,rest_1,BNU_3,1.1681649008,0.0711428313,0,0.0005485417,0,0.0066984051,0.072124691
3650,3650,27056,session_1,rest_3,BNU_3,1.1701963499,0.0309197175,0,0.0003397083,0,0.0047238488,0.0505559328
3649,3649,27056,session_1,rest_2,BNU_3,1.1932904254,0.0239551512,0,0.00046225,0,0.0044757008,0.0585503263
3648,3648,27056,session_1,rest_1,BNU_3,1.1819390223,0.0262826225,0,0.0004970833,0,0.0059392368,0.0682497429
3652,3652,27057,session_1,rest_2,BNU_3,1.2031119749,0.0262625114,0,0.0003998333,0,0.0038775775,0.045642698
3653,3653,27057,session_1,rest_3,BNU_3,1.235859043,0.031050887,0,0.000398875,0,0.0036679875,0.054171929
3651,3651,27057,session_1,rest_1,BNU_3,1.1520730845,0.022890691,0,0.00040075,0,0.0051271302,0.0697306376
3656,3656,27058,session_1,rest_3,BNU_3,1.2399654409,0.0354414604,0,0.000682125,0,0.0045886478,0.0147930818
3655,3655,27058,session_1,rest_2,BNU_3,1.22133203,0.0401170545,0,0.00093,0,0.0043143859,0.0357857558
3654,3654,27058,session_1,rest_1,BNU_3,1.2063156645,0.0527412378,0,0.0009294583,0,0.006300836,0.0411291152
3658,3658,27059,session_1,rest_2,BNU_3,1.1140481994,0.039551475,0,0.0008269167,0,0.0047353126,0.0315958323
3659,3659,27059,session_1,rest_3,BNU_3,1.0954440268,0.0373416888,0,0.0005399167,0,0.0048181805,0.0361647268
3657,3657,27059,session_1,rest_1,BNU_3,1.1266183121,0.0449497002,0,0.0004545833,0,0.0055383506,0.049743595
3662,3662,27060,session_1,rest_3,BNU_3,1.2307631219,0.074739164,0,0.00052525,0,0.0056458661,0.0368086099
3661,3661,27060,session_1,rest_2,BNU_3,1.2219402057,0.0689436933,0,0.0005069583,0,0.0054340696,0.0494093716
3660,3660,27060,session_1,rest_1,BNU_3,1.2298349069,0.0673904508,0,0.0009776667,0,0.0046500723,0.0688022361
3665,3665,27061,session_1,rest_3,BNU_3,1.2147686518,0.0469673985,0,0.0006057083,0,0.006634203,0.0239623565
3664,3664,27061,session_1,rest_2,BNU_3,1.2473917194,0.0614526547,0,0.000456,0,0.005689365,0.0331320697
3663,3663,27061,session_1,rest_1,BNU_3,1.2253008315,0.0433734195,0,0.0004454583,0,0.005444873,0.0545584609
3668,3668,27062,session_1,rest_3,BNU_3,1.1388688245,0.0578760671,0,0.0016085833,0,0.0066812816,0.0317373491
3667,3667,27062,session_1,rest_2,BNU_3,1.061408429,0.0826243268,0,0.000629875,0,0.0118274778,0.0508412238
3666,3666,27062,session_1,rest_1,BNU_3,1.0961760908,0.0792974186,0,0.0027785,0,0.0119710645,0.0623301042
3671,3671,27063,session_1,rest_3,BNU_3,1.2669413046,0.0850463905,0,0.0004846667,0,0.0056614893,0.0253348258
3670,3670,27063,session_1,rest_2,BNU_3,1.1975032687,0.0669537604,0,0.0008580417,0,0.0082823045,0.0381655093
3669,3669,27063,session_1,rest_1,BNU_3,1.2335485985,0.0755767718,0,0.0004940833,0,0.0048389525,0.0649047125
3673,3673,27064,session_1,rest_2,BNU_3,1.0978540113,0.0618623589,0,0.002378,0,0.0084174606,0.0181586763
3674,3674,27064,session_1,rest_3,BNU_3,1.1265154178,0.0436212829,0,0.0008402917,0,0.0047577153,0.0192321034
3672,3672,27064,session_1,rest_1,BNU_3,1.0331263891,0.060153528,0,0.0010625833,0,0.011069571,0.0358239843
3676,3676,27065,session_1,rest_2,BNU_3,0.9908342107,0.1013010822,0,0.0012472917,0,0.0128732125,0.0488315727
3677,3677,27065,session_1,rest_3,BNU_3,1.0894763591,0.091271276,0,0.0007459167,0,0.0085486337,0.0665158988
3675,3675,27065,session_1,rest_1,BNU_3,1.080588782,0.0910878458,0,0.0006147917,0,0.0072810545,0.0685003041
3680,3680,27066,session_1,rest_3,BNU_3,1.1468278073,0.0595887855,0,0.0029484167,0,0.005560574,0.0355194108
3679,3679,27066,session_1,rest_2,BNU_3,1.1965641288,0.0507255179,0,0.0004039583,0,0.0065597239,0.0848578002
3678,3678,27066,session_1,rest_1,BNU_3,1.1999704361,0.056525588,0,0.000695,0,0.0059344727,0.0956399532
