,subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
2345,26096,session_1,anat_1,IPCAS_7,3.152673599,5695409,7.2461058521,21.6192653689,138.93505902,237123,36.5056981693,0.3770840364,549.5407895719,106.4528483075,5838927,151.9366562432,5.87886,5.53584,6.13582,5.98167,242.5473241254,564152,46.776139532,0.0695872763,14.6910423999,399.202809433,394528,41.479497939
2346,26097,session_1,anat_1,IPCAS_7,3.7055757887,6351107,7.8071010775,18.9476177926,151.0895099354,360932,35.6611174911,0.3888775621,502.5584149359,120.7468829063,5183229,151.8802797592,5.67709,5.19059,5.88917,5.98559,253.1115645461,563109,45.2521303897,0.0943180457,15.4662891779,401.0375318318,429209,43.2876853096
2347,26098,session_1,anat_1,IPCAS_7,3.7514662378,6101851,7.9442729955,19.7470797097,131.1163233314,262183,38.3955684063,0.4015145762,435.4930765416,115.1753092439,5432485,142.99609649,5.67942,5.3455903186,6.06317,5.6522,232.7511258662,641284,44.4083511382,0.0990846876,14.4979042524,389.627317945,464420,49.4157681346
2348,26099,session_1,anat_1,IPCAS_7,3.477112114,5718476,6.7177030436,22.4089927272,153.0134154758,297045,38.0775931091,0.388689908,713.0064222692,119.5130036609,5815860,163.1710174306,5.2731203143,4.8774102907,5.6656,5.3060003163,253.3686493456,570827,43.6805447187,0.0907652668,17.7907542036,403.905607993,430778,43.3222858579
2349,26100,session_1,anat_1,IPCAS_7,3.249213926,5655570,7.8061364697,19.262308441,159.3889988851,268191,40.8229658778,0.3751943746,615.0634005404,119.8007927471,5878766,172.4504036629,5.58529,5.18866,5.96682,5.62781,268.8699299945,537672,48.5940747823,0.0761594322,15.347002094,419.2341384069,413751,43.2031706021
2350,26101,session_1,anat_1,IPCAS_7,4.0567169666,6000380,9.656806211,16.4270849671,132.8800632487,186565,42.5511919192,0.3817903487,315.121745763,110.5439587006,5533956,149.8561936983,5.544,5.17854,5.95834,5.52251,232.0298228941,663953,43.173557042,0.0923324856,11.447258678,390.6629990329,444610,47.6951676808
2351,26102,session_1,anat_1,IPCAS_7,3.1262296747,5901419,7.1104691878,20.2158632071,125.019419058,233173,33.861594053,0.3875904021,529.3072721137,106.944023257,5632917,143.4661400499,5.4848603269,5.0349603001,5.838390348,5.61316,218.5513879406,593145,42.7134202364,0.0650491009,15.0403609709,362.2956603796,418585,40.337380928
2352,26103,session_1,anat_1,IPCAS_7,3.045803367,5691859,6.2542833027,22.782961028,143.0664881698,345851,33.2016443323,0.4046627513,701.1322189431,113.0862249985,5842477,145.5795271198,5.41906,5.05696,5.79397,5.43134,236.1667019883,542633,41.9790402565,0.0800803393,18.0814042993,378.6577947318,414979,40.0058648844
2353,26104,session_1,anat_1,IPCAS_7,1.3947438037,4792977,3.4145456424,44.3414214445,143.7324594828,236196,37.6930685269,0.3555291736,2205.533435277,88.9556984312,6741359,148.2902058293,5.7389703421,5.452880325,6.00562,5.771890344,249.8141644943,481415,46.0717061364,0.0166437269,26.0519869255,401.2199718634,353277,41.9854450751
2354,26105,session_1,anat_1,IPCAS_7,3.3964135018,5671017,7.4714395837,18.4588930506,140.4893153937,303240,33.9222539312,0.3839405194,474.8749611378,103.4753665238,5863319,146.1786100148,5.7970603455,5.3293706353,6.0168603586,6.0754503621,237.2668292553,489579,40.1733975238,0.0850611099,13.8494550299,375.1813334658,382417,39.6272479442
2355,26106,session_1,anat_1,IPCAS_7,3.8311990049,5683190,8.6382465923,17.6869743385,146.2143802335,283389,38.9333243992,0.3846791112,402.5030212086,110.4904137107,5851146,154.4049948566,5.61184,5.17964,5.92746,5.75634,256.4854186677,594493,47.6527804773,0.0923446163,12.7908381093,409.2698644757,428189,39.4221839955
2356,26107,session_1,anat_1,IPCAS_7,3.2484760876,5751193,7.6736643418,21.2025807448,130.0623400762,239958,35.8839207058,0.3840365392,520.6220900352,111.4829805644,5783143,154.2741826291,5.75152,5.20847,6.25835,5.8368403479,229.6464163184,609471,44.3076998335,0.0629311171,14.5279980461,392.3479041337,413910,49.9055011182
2357,26108,session_1,anat_1,IPCAS_7,3.4504903994,5669777,7.2511110011,20.2954598089,146.2405982851,308348,37.2414117312,0.3926800154,616.9334274409,118.4419639962,5864559,160.8050044396,5.671390338,5.2449403126,6.1372,5.6670403378,251.7993063441,548687,44.3949144034,0.0758571281,16.334319524,398.963938237,419863,42.4521956653
2358,26109,session_1,anat_1,IPCAS_7,2.7771743826,5687667,5.182982587,29.7746380483,131.4159019679,230047,37.072567702,0.3828758848,1076.5811213773,112.6305229194,5846669,156.6163229179,5.68289,5.19681,6.07001,5.81811,233.629337181,567621,45.4687934361,0.0674401297,21.7308318189,387.9507677211,395391,39.9159914643
2359,26110,session_1,anat_1,IPCAS_7,1.4323488897,5074133,3.4116195786,41.4993315299,147.4124824078,270717,35.90566398,0.3589796959,2011.5390704961,87.9334579977,6460203,140.3874658485,5.72581,5.24014,5.80707,6.16892,248.2221279272,496079,44.5230105598,0.0141194565,25.7746961443,389.8020598725,377402,41.5747557718
2360,26111,session_1,anat_1,IPCAS_7,3.2534181038,5957406,7.5470571276,18.7732838175,141.4949755403,264108,34.3819936871,0.3726187108,548.1227934933,111.5310629554,5576930,157.1074550821,5.77699,5.33895,6.00559,6.0130303584,240.1118767155,511143,42.6478305762,0.0839318321,14.7780864871,381.7949221595,398122,42.2542856746
2361,26112,session_1,anat_1,IPCAS_7,3.3121803927,5716413,7.1229304599,20.3420962606,144.5909499324,317191,32.4834548889,0.3781567699,495.2044914225,100.6640577578,5817923,143.188261383,5.8921303512,5.4325203238,6.08491,6.1881603688,239.3894883859,512652,43.2534030058,0.0744578812,14.1323937282,384.2848254591,395867,40.458729123
2362,26113,session_1,anat_1,IPCAS_7,3.1280571594,6088602,6.8178010869,22.5616815014,128.2411066366,238886,36.8966304851,0.380722708,673.8700252678,116.7205882115,5445734,156.1852515825,5.57543,5.1021,5.80766,5.84905,229.6721568308,614675,44.3571382545,0.0690787475,17.1199755939,383.4932134931,423119,44.0715196467
2363,26114,session_1,anat_1,IPCAS_7,2.7397588572,5574678,5.8691104175,27.1119241573,145.4515439351,269409,35.2387421949,0.3987746355,960.559710687,120.6920422534,5959658,160.5578859976,5.5629103316,5.1262303055,5.9881503569,5.6080903343,246.8948482118,560485,45.7392064643,0.0504624662,20.5639413246,406.0177247224,407792,47.0093241191
2364,26115,session_1,anat_1,IPCAS_7,3.7449140916,5775792,5.9587563112,28.2004552817,119.2286341052,289012,49.0293543054,0.4167631157,744.7343884851,121.8433853584,5758544,148.6774485269,5.41785,5.02912,5.77321,5.47735,224.4754963014,793268,44.1375569547,0.0623595864,20.4477879266,392.5151371916,520440,49.8315319551
2365,26116,session_1,anat_1,IPCAS_7,2.7393275238,5895130,6.1215226261,26.0346575356,153.5547872263,276068,40.398944658,0.3836695775,1031.5823883784,128.6309906351,5639206,172.9824393358,5.9170203527,5.4486403248,6.3319403774,6.0046,271.3035099514,541432,51.7775560272,0.0461818484,21.0129078158,430.6752551189,408339,43.3424219841
2366,26117,session_1,anat_1,IPCAS_7,2.7561603936,5870836,5.1189519924,28.3848773543,144.7457199597,231131,38.2422291346,0.3601608274,1077.6423475166,106.8518520573,5663500,158.144082226,5.56572,5.19281,5.92948,5.59946,253.3529555332,508064,46.86801144,0.0682289541,20.8737749867,398.6537800201,388490,39.462301688
2367,26118,session_1,anat_1,IPCAS_7,2.3570276656,5786207,5.8285675012,22.9642452309,154.290633922,316632,35.018293748,0.3974263624,1132.2557976366,129.3077046945,5748129,167.6113342163,5.586440333,5.2187103111,5.9176,5.6454303365,250.4152407655,479346,42.1128763865,0.0534358691,22.1851603618,384.263894209,404647,39.2309393492
2368,26119,session_1,anat_1,IPCAS_7,3.2764158784,5544689,7.8540986298,19.039645147,154.0398114691,296397,37.7242487398,0.3700648327,459.9529361575,101.8357400571,5989647,151.7682001741,5.59403,5.13312,5.90619,5.77411,261.4802351292,500661,48.0492051637,0.070836615,12.9659359855,411.0194859896,396490,41.382584355
2369,26120,session_1,anat_1,UM_1,5.1087306124,4117718,7.8824524407,12.2889979917,149.2551211085,198541,39.2041177277,0.3838443007,265.1785711302,78.3965733643,6695722,131.3440542724,5.53351,5.3890603212,5.82262,5.3997,243.4629333765,432505,31.4678747685,0.1135349725,9.9457083888,340.3303755904,395910,33.0579558263
2370,26120,session_2,anat_1,UM_1,4.9561164195,3995344,7.7957149537,12.4632532476,148.0614049213,198730,40.1648640981,0.3834803412,265.3433219242,76.5098581774,6818096,129.5748708693,5.52425,5.352,5.8205,5.4118203226,243.385851994,435496,31.205824422,0.1087473319,9.8143478349,340.5458217079,399625,32.9591683957
2371,26121,session_1,anat_1,UM_1,4.0284271134,4450575,7.2213555566,12.2423805879,128.8076938407,200706,37.1115446662,0.4002450903,325.2255861799,81.8303108741,6362865,124.6655081967,5.47252,5.3944,5.59094,5.4341803239,212.0620539737,468302,27.9836796045,0.0814955371,11.3317105401,300.4686370578,421676,28.7906313287
2372,26121,session_2,anat_1,UM_1,4.8243978276,4167494,8.1281939224,11.4118473388,133.9064652181,206041,36.9291443651,0.4013053609,266.565850296,82.9039142057,6645946,130.1635857356,5.61254,5.53346,5.77506,5.5325503298,221.3493396366,459444,30.1842695676,0.0843600495,10.1995492476,314.10704782,419009,31.9088354261
2373,26122,session_1,anat_1,UM_1,5.8815943786,3664826,9.3631881686,8.0281891707,103.4227021766,273313,31.1471569183,0.4606307736,153.7120944139,80.251325082,7148614,111.1437779618,5.15881,5.12127,5.41132,4.95414,180.0451741971,487867,25.4589780449,0.1471641491,8.5709401154,255.214620055,503336,29.7396849513
2374,26122,session_1,anat_2,UM_1,5.2380028619,3507399,8.1698113555,9.0955983665,104.5820563282,259657,30.7869656443,0.4568718743,192.0608869519,77.7307918201,7306041,109.7574364851,5.19106,5.14249,5.44982,4.9913002975,180.1768276492,485829,25.6374764783,0.1224337465,9.5143924918,254.4861504688,496515,29.2108572731
2375,26122,session_2,anat_1,UM_1,5.2259815491,3640368,8.7923508502,8.1465487666,104.7829481574,278574,29.6873661637,0.4572892551,169.2021432589,77.5494079803,7173072,108.1082436702,5.24014,5.218430311,5.52685,4.98896,178.0833355929,479435,24.310629028,0.1207320249,8.8200993456,249.7106505671,496659,28.3201934901
2376,26123,session_1,anat_1,UM_1,8.3179670626,4844832,14.5082395748,8.3401923518,177.6850110811,231024,47.4734842568,0.4153501497,136.5843396283,111.7411429935,5968608,160.3542780694,5.3302,5.12501,5.6109003344,5.26629,297.5745098563,486439,38.7790526226,0.1417844829,7.7019091405,418.5760185963,457296,39.4203653293
2377,26123,session_2,anat_1,UM_1,8.0790141271,4913615,14.5624054112,8.3886108922,170.527531091,236242,49.7382414052,0.4168652478,139.0040393373,113.3939960931,5899825,160.2883745575,5.435,5.17636,5.7350203418,5.40803,297.4061053264,492488,40.0595796925,0.1445628117,7.786762756,419.5644579749,461510,39.9178471394
2378,26124,session_1,anat_1,UM_1,8.1748795419,3870224,10.8978000361,9.7578840838,164.2992511468,272283,41.8536262826,0.42711929,163.5350106736,95.7941577793,6943216,145.5130738417,5.94808,5.6307403356,6.39535,5.84386,267.202125913,499456,34.34200863,0.1820284821,8.7902289877,373.5415954337,466193,37.7398666877
2379,26124,session_1,anat_2,UM_1,7.370249599,3980585,9.8396836257,11.0336168865,163.2850708776,236464,41.7515564789,0.4206042051,203.3915537386,96.0921731838,6832855,146.6522496493,5.46001,5.3059703163,5.70933,5.37319,266.811409194,508397,35.6182286685,0.1511277865,9.7657787424,375.3787086043,462910,37.3953596331
2380,26124,session_2,anat_1,UM_1,6.8157594048,3666141,10.5130995466,9.711154973,147.4204666477,235681,40.1985666411,0.4248040619,161.527166512,86.4469566755,7147299,133.7289415295,5.4999203278,5.3402403183,5.7182003408,5.44815,244.9617274348,515539,31.9507210764,0.1536681213,8.2227849449,347.0560663777,461239,32.5995041728
2381,26125,session_1,anat_1,UM_1,5.6828078026,3641937,8.7493314522,10.2591390408,129.4266779502,262329,57.0318633377,0.4378812453,214.5396563134,85.6286839732,7171503,126.5674433031,5.18968,5.07168,5.4120903226,5.0922,205.9826189128,542141,31.2346525184,0.1308171997,9.7868830826,295.7432267947,489650,41.0401248058
2382,26125,session_2,anat_1,UM_1,5.7201704104,3348856,8.59889383,10.3499591087,123.0328969403,268718,55.4690136494,0.4342285636,198.9304900647,79.515531743,7464584,122.0469884643,5.22445,5.11071,5.453260325,5.11665,200.2937456433,535099,30.3097723458,0.1266608657,9.2471814765,289.291945164,483697,39.9836439403
2383,26126,session_1,anat_1,UM_1,6.0693935468,3540603,8.6370447877,9.4814983301,129.7459263433,223632,37.2413323509,0.4202630997,167.5402610085,72.8699961239,7272837,115.5854316778,5.52847,5.43973,5.67325,5.47528,217.5355248995,454287,26.9314483727,0.1547674224,8.4369130779,299.4276506311,469624,28.1676048593
2384,26126,session_2,anat_1,UM_1,5.9863369257,3477841,8.4654544595,9.5203397372,128.3950733691,220597,37.0582235172,0.4193710918,170.239601144,71.770419021,7335599,114.6725238438,5.5622303315,5.4424903244,5.7563503431,5.49291,216.1756265233,455011,26.6048740119,0.1475047307,8.478034979,296.769629007,469955,28.0725121915
2385,26127,session_1,anat_1,UM_1,5.3322080666,3661058,10.9464000989,8.0509694571,129.4281700605,234199,37.4544904077,0.4097867704,135.1934113356,74.721572897,7152382,120.2494677091,5.54153,5.4671,5.82361,5.34489,224.3635170902,439784,27.2542669059,0.0980664606,6.826132082,312.4926499517,391426,32.6368282892
2386,26127,session_2,anat_1,UM_1,5.1767776984,3836140,10.0257111036,9.2137370169,131.2435152502,220980,37.9619572177,0.4046614676,171.7600924751,78.0730369914,6977300,125.5868133651,5.41152,5.30353,5.7008203398,5.2415,229.4607353181,435213,28.9938925541,0.1061491499,7.7872817383,321.8350008342,383608,33.984923916
2387,26128,session_1,anat_1,UM_1,5.3537302004,3734920,8.6444533182,10.6805328426,131.4811550375,232131,38.5303230429,0.4255547556,201.5020777362,79.2502606477,7078520,120.6337124147,5.4105303225,5.2359806242,5.69815,5.3086903164,217.7452989906,519197,28.0598492193,0.1008784659,9.1677585303,310.0726665617,457308,30.1809392972
2388,26128,session_2,anat_1,UM_1,6.5992184387,3104811,9.1489751063,10.1208538005,133.6226767421,229204,34.5758051974,0.4222125096,150.2785669126,72.1523906521,7708629,117.9724260102,5.44839,5.25316,5.75274,5.35192,217.4942593022,500636,28.4097578622,0.1673956965,7.8863905316,310.0896987774,450597,31.4171751815
2389,26129,session_1,anat_1,UM_1,3.5724667836,3489240,6.6739293579,8.9396469495,93.3288819505,201136,25.6182978702,0.3877592507,184.3347527712,51.0497786789,7324200,89.2020752032,5.32271,5.23319,5.56121,5.1816,154.2523986892,406472,19.5148216092,0.0801678876,7.6491338073,213.9149709143,365816,23.6725991957
2390,26129,session_2,anat_1,UM_1,3.8799525295,3121940,7.1801068311,8.0053513777,87.8305100724,201540,25.2590546986,0.3861048976,136.8021423983,46.0626660599,7691500,83.6082642945,5.36407,5.3171503169,5.57638,5.20538,146.7369128921,411168,18.5302848745,0.0740405005,6.4153176469,204.2161910046,367698,22.6847353559
2391,26130,session_1,anat_1,UM_1,7.8368225707,3975415,9.6979361149,9.190639763,122.5466326478,291995,38.6102131011,0.4630486421,174.3836380277,97.8105771769,6838025,132.4529086569,4.89857,4.78005,5.10037,4.82141,221.8077910018,527660,32.8988893459,0.146979372,10.0857106108,310.9380282787,539133,39.6027878977
2392,26130,session_2,anat_1,UM_1,8.1646692645,3577814,10.3308817344,8.3499855903,118.7305812573,306508,37.7462162243,0.465110129,140.2663682096,90.6230447787,7235626,126.9176856193,4.9503202951,4.832130288,5.1286603057,4.8950302918,217.1721519885,536067,30.8604213216,0.1577815392,8.7720532582,303.4348656066,541135,36.386188653
2393,26131,session_1,anat_1,UM_1,7.3501708572,3815466,11.7660410738,8.6942381706,147.2603096709,242903,45.3196527092,0.4046744639,126.1366160892,81.2243140658,6997974,132.9641268852,5.50225,5.25162,5.87245,5.40142,259.1161818337,432417,33.4821833701,0.1344829177,6.9032832332,361.4129452548,401259,39.2235720306
2394,26131,session_2,anat_1,UM_1,6.719888723,4100756,11.2778687494,9.2925112147,148.0911998453,237939,46.9317233977,0.4020720505,151.7586662452,85.6581906731,6712684,137.1781976602,5.30255,5.11006,5.60046,5.20962,266.6682140907,435778,34.0649123,0.1284767979,7.5952462807,371.4679359224,395770,38.4500701366
2395,26132,session_1,anat_1,UM_1,6.6491740332,3479922,10.7886139602,6.9934931762,113.2298794269,269463,31.1999065723,0.4170665375,116.5780412519,71.779827908,7333518,116.4935746473,5.636790336,5.3905303213,5.9020703518,5.6293703355,191.8844473836,467259,25.1258392876,0.1499726143,6.6532946839,267.334545495,449060,29.9527943702
2396,26132,session_2,anat_1,UM_1,6.7155635397,3479125,11.0420239318,7.2512295311,121.2896269217,251931,33.8962595698,0.416111786,124.6768606103,75.7012533549,7334315,122.8555302652,5.5577903313,5.3335903179,5.83432,5.5169103288,204.4008697844,468162,27.0677730846,0.1619677361,6.8557407431,284.4691198019,449058,32.1629000438
2397,26133,session_1,anat_1,UM_1,6.6168514432,3629339,9.1197319903,8.9743266337,120.1923950179,277476,33.5503678191,0.4622594108,199.8110594972,93.3906435892,7184101,129.0141307392,5.2547,5.11859,5.58593,5.07454,204.8546628994,537970,29.0015061536,0.1195071609,10.2405030859,286.6981165923,529572,32.6858874615
2398,26133,session_2,anat_1,UM_1,6.3285571538,3710846,8.7567013298,9.7739054915,119.1094601663,277215,36.1264801983,0.4591455476,230.148622896,96.2327400384,7102594,132.6823675766,5.11056,4.98362,5.3937,4.96564,207.0918275961,539315,30.9308629003,0.1318004035,10.9896108608,292.6789988104,536322,35.4898063585
2399,26134,session_1,anat_1,UM_1,7.4035095272,3600257,11.2816275411,8.3527285769,127.682042066,255408,39.6375822267,0.4264307692,121.8152224006,80.2322442117,7213183,125.4741495151,5.41925,5.25253,5.6857,5.32924,223.2189032375,520842,30.9138812837,0.1313261803,7.1117614829,317.4512759936,470692,33.4287990156
2400,26134,session_2,anat_1,UM_1,7.3065857874,3724566,11.629086428,7.7989074704,122.8297126174,284290,38.6234249867,0.4285227133,109.3995076536,78.1916221109,7088874,120.5039646776,5.44912,5.26721,5.6574,5.42975,214.3134722584,507324,29.2575237549,0.1726842805,6.7237974879,305.0076412758,478585,33.714343241
2401,26135,session_1,anat_1,UM_1,6.6294073615,2881571,10.1470868272,8.9365114453,131.1697882859,199042,37.6474452389,0.3954296419,104.9890594339,60.1152845565,7931869,108.6754174855,5.352210319,5.3510203189,5.46172,5.2460603127,218.9981912931,446728,28.0339366758,0.1379285813,5.9243885048,309.6777488606,378475,31.9456688965
2402,26135,session_2,anat_1,UM_1,6.3840831596,3108142,10.0552548424,9.0222425027,131.6365761581,201049,36.747553322,0.393696644,109.5016075519,60.834529307,7705298,108.7822006982,5.3601603195,5.3392503182,5.4991803278,5.24511,218.6603180755,433482,28.2466843375,0.1349433198,6.0500236205,309.3812656908,376016,32.6833790449
