"","uniqueid","subid","site","site.name","session","scan","efc","fber","fwhm","gsr","dvars","quality","global"
"1995","psychswu_chongqing_qiu_0025670_session_1_rest_1","0025670",36,"SWU 4",1,1,0.551800071279756,55.4460078903219,2.04601882983122,0.0567138263665182,1.27570395063982,0.00463990818181818,"All Sites"
"1996","psychswu_chongqing_qiu_0025671_session_1_rest_1","0025671",36,"SWU 4",1,1,0.548950617904248,67.3214889335986,1.88386674981341,0.0416805935061415,1.20843210212565,0.00973266938016529,"All Sites"
"1997","psychswu_chongqing_qiu_0025672_session_1_rest_1","0025672",36,"SWU 4",1,1,0.507160981423017,109.14446388466,1.96674066578421,0.0247030169194997,1.12512554069813,0.00375408479338843,"All Sites"
"1998","psychswu_chongqing_qiu_0025673_session_1_rest_1","0025673",36,"SWU 4",1,1,0.497862644664451,101.917828470882,1.90675333711581,0.022057409235394,1.0878052827234,0.00756829049586777,"All Sites"
"1999","psychswu_chongqing_qiu_0025674_session_1_rest_1","0025674",36,"SWU 4",1,1,0.502894097965676,101.359706768646,1.79497765076891,0.0282170820663748,1.15787518681053,0.0111968140495868,"All Sites"
"2000","psychswu_chongqing_qiu_0025675_session_1_rest_1","0025675",36,"SWU 4",1,1,0.486289369250642,95.5766775295168,1.77711803758195,0.0225717308972629,1.1042825019714,0.0112055961157025,"All Sites"
"2001","psychswu_chongqing_qiu_0025676_session_1_rest_1","0025676",36,"SWU 4",1,1,0.509832798212042,92.5541720728349,1.88349582544252,0.0270476928322319,1.0463560879941,0.0129116505371901,"All Sites"
"2002","psychswu_chongqing_qiu_0025677_session_1_rest_1","0025677",36,"SWU 4",1,1,0.508821917843602,101.876917631198,1.93662382134177,0.0233365952255974,1.20218014720061,0.00693074305785124,"All Sites"
"2003","psychswu_chongqing_qiu_0025678_session_1_rest_1","0025678",36,"SWU 4",1,1,0.500999784612204,87.805531891424,1.83327432647936,0.0286647209657384,1.10892811307228,0.0050752755785124,"All Sites"
"2004","psychswu_chongqing_qiu_0025679_session_1_rest_1","0025679",36,"SWU 4",1,1,0.505799234459304,112.21074137294,2.00904818880427,0.0230398857589323,1.17810812925722,0.00519797888429752,"All Sites"
"2005","psychswu_chongqing_qiu_0025680_session_1_rest_1","0025680",36,"SWU 4",1,1,0.560601437639798,47.2193533269152,2.15855008691932,0.0215230210095445,1.09226169855098,0.00504486797520661,"All Sites"
"2006","psychswu_chongqing_qiu_0025681_session_1_rest_1","0025681",36,"SWU 4",1,1,0.483101639501841,94.6272156330347,1.98088008135516,0.0314995502944566,1.16125006540108,0.00479673991735538,"All Sites"
"2007","psychswu_chongqing_qiu_0025682_session_1_rest_1","0025682",36,"SWU 4",1,1,0.546702061486882,57.6720077274901,1.9993737061456,0.0365179286346168,1.18430450691877,0.00935399417355372,"All Sites"
"2008","psychswu_chongqing_qiu_0025683_session_1_rest_1","0025683",36,"SWU 4",1,1,0.555307249297161,69.619375180687,1.68448105999824,0.0363369114338429,1.15209986175299,0.0153563487603306,"All Sites"
"2009","psychswu_chongqing_qiu_0025684_session_1_rest_1","0025684",36,"SWU 4",1,1,0.516942496564211,66.0858958041685,1.88280103427018,0.0290747236219487,1.10148782832045,0.0149165073553719,"All Sites"
"2010","psychswu_chongqing_qiu_0025685_session_1_rest_1","0025685",36,"SWU 4",1,1,0.491665622949277,112.509830541311,1.92418401445534,0.0262695925354892,1.28494549588933,0.00955183884297521,"All Sites"
"2011","psychswu_chongqing_qiu_0025686_session_1_rest_1","0025686",36,"SWU 4",1,1,0.517306411207718,82.4125774144798,1.92661716760469,0.042505598970146,1.02017488917316,0.0122800784297521,"All Sites"
"2012","psychswu_chongqing_qiu_0025687_session_1_rest_1","0025687",36,"SWU 4",1,1,0.536288517202286,78.5981801738676,1.82008159848187,0.0498807781089789,1.21241711693984,0.00670604904958678,"All Sites"
"2013","psychswu_chongqing_qiu_0025688_session_1_rest_1","0025688",36,"SWU 4",1,1,0.524342342304739,84.9742240541891,1.97250937017925,0.0311643608636626,1.05176699951961,0.00731234161157025,"All Sites"
"2014","psychswu_chongqing_qiu_0025689_session_1_rest_1","0025689",36,"SWU 4",1,1,0.492594838559691,84.5067556988024,1.9300108487891,0.0152183756068089,1.10290576944786,0.00533685161157025,"All Sites"
"2015","psychswu_chongqing_qiu_0025690_session_1_rest_1","0025690",36,"SWU 4",1,1,0.540604216383942,69.0704157512401,2.01672134071552,0.0257063584945485,1.13833991918592,0.00758280607438016,"All Sites"
"2016","psychswu_chongqing_qiu_0025691_session_1_rest_1","0025691",36,"SWU 4",1,1,0.512772042761581,92.9327301925022,1.79441861458243,0.0300343022222528,1.15764330851745,0.00549368252066116,"All Sites"
"2017","psychswu_chongqing_qiu_0025692_session_1_rest_1","0025692",36,"SWU 4",1,1,0.530355432322441,81.9834873032409,1.99550391308213,0.0199712180682099,1.00132620638855,0.00901897297520662,"All Sites"
"2018","psychswu_chongqing_qiu_0025693_session_1_rest_1","0025693",36,"SWU 4",1,1,0.515443745094042,81.442481376066,1.87766345492412,0.0395329273117502,0.97287522895217,0.0177110422727273,"All Sites"
"2019","psychswu_chongqing_qiu_0025694_session_1_rest_1","0025694",36,"SWU 4",1,1,0.529317082378772,90.4222335927448,2.06328065353922,0.0348890782480981,1.02557928133535,0.0209619290909091,"All Sites"
"2020","psychswu_chongqing_qiu_0025695_session_1_rest_1","0025695",36,"SWU 4",1,1,0.509863472571048,81.6332026661144,1.9928659211011,0.0204861454647509,1.1409459265374,0.00446189863636364,"All Sites"
"2021","psychswu_chongqing_qiu_0025696_session_1_rest_1","0025696",36,"SWU 4",1,1,0.522789452880056,88.5983659609372,2.00724062451926,0.0339567049282622,1.08513127471454,0.0109088368595041,"All Sites"
"2022","psychswu_chongqing_qiu_0025697_session_1_rest_1","0025697",36,"SWU 4",1,1,0.525608746951093,66.1214380278826,2.08705579847637,0.0188944272925528,1.12886098479709,0.00345681747933884,"All Sites"
"2023","psychswu_chongqing_qiu_0025698_session_1_rest_1","0025698",36,"SWU 4",1,1,0.550859696154405,69.4517308162406,2.10767517906951,0.0285534321276688,1.00776805246665,0.00630344793388429,"All Sites"
"2024","psychswu_chongqing_qiu_0025699_session_1_rest_1","0025699",36,"SWU 4",1,1,0.526868627573331,72.7975956853143,2.02776602907263,0.0228410228556649,1.12376853917841,0.00869157619834711,"All Sites"
"2025","psychswu_chongqing_qiu_0025700_session_1_rest_1","0025700",36,"SWU 4",1,1,0.525224344582728,82.0925705554765,2.00016261245682,0.0284378906374253,1.04127102483665,0.015730910661157,"All Sites"
"2026","psychswu_chongqing_qiu_0025701_session_1_rest_1","0025701",36,"SWU 4",1,1,0.561141672619308,51.7015868926282,2.1400038683748,0.0287643578870463,0.985047792493655,0.00808522285123967,"All Sites"
"2027","psychswu_chongqing_qiu_0025702_session_1_rest_1","0025702",36,"SWU 4",1,1,0.528082439428777,67.0883149988054,2.03313599399379,0.0369172748434015,1.22860828415538,0.0213244463636364,"All Sites"
"2028","psychswu_chongqing_qiu_0025703_session_1_rest_1","0025703",36,"SWU 4",1,1,0.553093029848831,42.9050226598663,2.01189932389395,0.038380496801011,1.10407871329728,0.00784910756198347,"All Sites"
"2029","psychswu_chongqing_qiu_0025704_session_1_rest_1","0025704",36,"SWU 4",1,1,0.553994489742607,62.9482293545459,1.91466165051337,0.0470852956569699,1.08389283990279,0.0195617037190083,"All Sites"
"2030","psychswu_chongqing_qiu_0025705_session_1_rest_1","0025705",36,"SWU 4",1,1,0.516508076677615,82.6276466236738,1.93783624577796,0.0296073880311243,1.10368885169025,0.0136604745867769,"All Sites"
"2031","psychswu_chongqing_qiu_0025706_session_1_rest_1","0025706",36,"SWU 4",1,1,0.549280767861535,55.5158208210052,1.81432962238009,0.0457438682394176,1.19636319537193,0.0100453575206612,"All Sites"
"2032","psychswu_chongqing_qiu_0025707_session_1_rest_1","0025707",36,"SWU 4",1,1,0.525192582886369,82.9099092842946,2.04372698426895,0.0312209740769009,1.10138750049227,0.00896391289256198,"All Sites"
"2033","psychswu_chongqing_qiu_0025708_session_1_rest_1","0025708",36,"SWU 4",1,1,0.525605141569345,76.4517740392316,1.89811412098485,0.0431646921473956,1.11102984947324,0.00633675458677686,"All Sites"
"2034","psychswu_chongqing_qiu_0025709_session_1_rest_1","0025709",36,"SWU 4",1,1,0.550225206194889,58.2502976061447,1.86217044220865,0.0423585140598597,1.19610882790243,0.00968512185950413,"All Sites"
"2035","psychswu_chongqing_qiu_0025710_session_1_rest_1","0025710",36,"SWU 4",1,1,0.548432415813203,57.9822982785746,1.70419264540951,0.0499738400169492,1.18039228058674,0.00883742256198347,"All Sites"
"2036","psychswu_chongqing_qiu_0025711_session_1_rest_1","0025711",36,"SWU 4",1,1,0.563738005304734,56.617712853966,2.01950617486979,0.0381199112872124,1.06416379974559,0.00562838132231405,"All Sites"
"2037","psychswu_chongqing_qiu_0025712_session_1_rest_1","0025712",36,"SWU 4",1,1,0.538520878015924,56.532399157859,1.94874252951906,0.038765222686921,1.12255555591023,0.0043046208677686,"All Sites"
"2038","psychswu_chongqing_qiu_0025713_session_1_rest_1","0025713",36,"SWU 4",1,1,0.52881158496627,66.9584481326295,2.0383704562256,0.0294349424797129,1.02225295520838,0.0196779718181818,"All Sites"
"2039","psychswu_chongqing_qiu_0025714_session_1_rest_1","0025714",36,"SWU 4",1,1,0.524100209444749,72.2570664132203,2.04796203063991,0.0386868287708431,0.921591045666772,0.0146495833884298,"All Sites"
"2040","psychswu_chongqing_qiu_0025715_session_1_rest_1","0025715",36,"SWU 4",1,1,0.514067176005362,57.5722649357953,2.12296888812861,0.0311270485104777,1.15900115359598,0.00524148417355372,"All Sites"
"2041","psychswu_chongqing_qiu_0025716_session_1_rest_1","0025716",36,"SWU 4",1,1,0.539153708355269,65.1900717862102,2.00842259993993,0.0390456619605547,1.08520722131496,0.00822427355371901,"All Sites"
"2042","psychswu_chongqing_qiu_0025717_session_1_rest_1","0025717",36,"SWU 4",1,1,0.525351906422699,83.5302006055153,1.88377540276685,0.0294932019239847,1.12190174731545,0.00731399830578512,"All Sites"
"2043","psychswu_chongqing_qiu_0025718_session_1_rest_1","0025718",36,"SWU 4",1,1,0.538202230943263,62.8047471281503,1.80794893052474,0.0500315121484897,1.25229132461998,0.00857881479338842,"All Sites"
"2044","psychswu_chongqing_qiu_0025719_session_1_rest_1","0025719",36,"SWU 4",1,1,0.54510979900437,70.9648385065365,1.82726756614479,0.0463074859343989,1.140553374952,0.00651831541322314,"All Sites"
"2045","psychswu_chongqing_qiu_0025720_session_1_rest_1","0025720",36,"SWU 4",1,1,0.530718602998285,60.3009257601244,2.01326676150007,0.0410287925859912,1.05017395425713,0.00329522202479339,"All Sites"
"2046","psychswu_chongqing_qiu_0025721_session_1_rest_1","0025721",36,"SWU 4",1,1,0.508298908576892,92.0105936617687,1.88031805545907,0.0142518509336311,1.20674877556058,0.00853015049586776,"All Sites"
"2047","psychswu_chongqing_qiu_0025722_session_1_rest_1","0025722",36,"SWU 4",1,1,0.505794083913949,97.0860596065248,1.87653130516521,0.0176983106896423,1.22764346923945,0.00510154161157025,"All Sites"
"2048","psychswu_chongqing_qiu_0025723_session_1_rest_1","0025723",36,"SWU 4",1,1,0.518926715548276,78.7744059295782,1.80472975847472,0.0321129718413523,1.17699520822628,0.00435569119834711,"All Sites"
"2049","psychswu_chongqing_qiu_0025724_session_1_rest_1","0025724",36,"SWU 4",1,1,0.508161846842154,99.7245157947034,1.90204468655114,0.0248244576076206,1.16807056223621,0.00578838888429752,"All Sites"
"2050","psychswu_chongqing_qiu_0025725_session_1_rest_1","0025725",36,"SWU 4",1,1,0.54050910297971,64.7892037826442,1.98997603271893,0.028377463438929,1.15063688760274,0.00731077714876034,"All Sites"
"2051","psychswu_chongqing_qiu_0025726_session_1_rest_1","0025726",36,"SWU 4",1,1,0.499642444226185,84.3652396746061,1.90603640120491,0.0253524559845895,1.12416121794015,0.00519916747933884,"All Sites"
"2052","psychswu_chongqing_qiu_0025727_session_1_rest_1","0025727",36,"SWU 4",1,1,0.513075924937555,84.6103470532148,1.98704185485965,0.0275963468729507,1.0846894344735,0.00549653975206611,"All Sites"
"2053","psychswu_chongqing_qiu_0025728_session_1_rest_1","0025728",36,"SWU 4",1,1,0.530471548506066,67.3146977294095,2.0118908868393,0.0444141765607232,1.10900803083474,0.00872498756198346,"All Sites"
"2054","psychswu_chongqing_qiu_0025729_session_1_rest_1","0025729",36,"SWU 4",1,1,0.529724833886082,59.3440858546457,2.01092495539728,0.0485324508544115,1.23228711808475,0.0048489002892562,"All Sites"
"2055","psychswu_chongqing_qiu_0025730_session_1_rest_1","0025730",36,"SWU 4",1,1,0.527078197541018,78.2226976027107,1.94818073535113,0.0195516954398735,1.22250952707989,0.00602921148760331,"All Sites"
"2056","psychswu_chongqing_qiu_0025731_session_1_rest_1","0025731",36,"SWU 4",1,1,0.530927543454873,77.0615836222834,1.77381293535178,0.0444096082532645,1.11987929990799,0.00560332694214876,"All Sites"
"2057","psychswu_chongqing_qiu_0025732_session_1_rest_1","0025732",36,"SWU 4",1,1,0.508414795847391,85.6652481729903,1.85480454854492,0.0308770346766927,1.07746426511163,0.00736310342975206,"All Sites"
"2058","psychswu_chongqing_qiu_0025733_session_1_rest_1","0025733",36,"SWU 4",1,1,0.513876434142363,96.3750643094851,1.89733351895059,0.0359902963520012,1.1073110722604,0.0156933914876033,"All Sites"
"2059","psychswu_chongqing_qiu_0025734_session_1_rest_1","0025734",36,"SWU 4",1,1,0.521565225477336,97.1178067699722,1.85663148947617,0.0334777447340664,1.06157279336786,0.0123244263636364,"All Sites"
"2060","psychswu_chongqing_qiu_0025735_session_1_rest_1","0025735",36,"SWU 4",1,1,0.517718454836158,66.5136976534133,1.92644554588084,0.0297874704930536,1.11478682961597,0.0051174823553719,"All Sites"
"2061","psychswu_chongqing_qiu_0025736_session_1_rest_1","0025736",36,"SWU 4",1,1,0.488715161656519,107.123881485937,1.87901982016096,0.0182808249438308,1.11177554063072,0.0139285665289256,"All Sites"
"2062","psychswu_chongqing_qiu_0025737_session_1_rest_1","0025737",36,"SWU 4",1,1,0.510165180072317,87.9700904330283,1.90483769151776,0.0380843909679545,1.14902808015327,0.00546273483471075,"All Sites"
"2063","psychswu_chongqing_qiu_0025738_session_1_rest_1","0025738",36,"SWU 4",1,1,0.541130029836457,62.8456161089079,2.07008199298774,0.0298370725899493,1.04848999769193,0.0052218529338843,"All Sites"
"2064","psychswu_chongqing_qiu_0025739_session_1_rest_1","0025739",36,"SWU 4",1,1,0.492849275500252,94.1940490066878,1.87605796137847,0.0312012868119828,1.33652361196891,0.00831403421487603,"All Sites"
"2065","psychswu_chongqing_qiu_0025740_session_1_rest_1","0025740",36,"SWU 4",1,1,0.499657209122871,86.7772411311987,1.74117989499039,0.0278308921663892,1.1731207543025,0.00664760347107438,"All Sites"
"2066","psychswu_chongqing_qiu_0025741_session_1_rest_1","0025741",36,"SWU 4",1,1,0.493132898864495,90.4079538783986,1.8655142977313,0.0347995283139428,1.15687955712883,0.00732580537190083,"All Sites"
"2067","psychswu_chongqing_qiu_0025742_session_1_rest_1","0025742",36,"SWU 4",1,1,0.500382176995798,84.7394574072835,1.89879230360327,0.0220295802362825,1.12061089614447,0.00454406152892562,"All Sites"
"2068","psychswu_chongqing_qiu_0025743_session_1_rest_1","0025743",36,"SWU 4",1,1,0.493037613775418,102.786982179951,1.82290782074067,0.0151645151981659,1.27393357278239,0.0060797573140496,"All Sites"
"2069","psychswu_chongqing_qiu_0025744_session_1_rest_1","0025744",36,"SWU 4",1,1,0.509318945470408,92.4145851713198,1.85529450088557,0.0132448845802896,1.04915151408062,0.0129168388429752,"All Sites"
"2070","psychswu_chongqing_qiu_0025745_session_1_rest_1","0025745",36,"SWU 4",1,1,0.51768806661856,80.50315461625,1.97824762555877,0.0323565069647301,1.12036107078138,0.00572492103305785,"All Sites"
"2071","psychswu_chongqing_qiu_0025747_session_1_rest_1","0025747",36,"SWU 4",1,1,0.538343470342567,68.8569134294782,1.88452555578559,0.0263575252479433,0.942729731351391,0.0329951574380165,"All Sites"
"2072","psychswu_chongqing_qiu_0025748_session_1_rest_1","0025748",36,"SWU 4",1,1,0.498080112135017,98.2137558578151,2.02619375263483,0.0249068758873824,1.14712640554102,0.0043994041322314,"All Sites"
"2073","psychswu_chongqing_qiu_0025749_session_1_rest_1","0025749",36,"SWU 4",1,1,0.547166297308257,53.3429515166768,1.91629482487444,0.0452302291239708,1.10751215818804,0.0169309599173554,"All Sites"
"2074","psychswu_chongqing_qiu_0025750_session_1_rest_1","0025750",36,"SWU 4",1,1,0.510377783138935,97.4612219943077,1.90825641124561,0.0141595404206591,1.37697724538562,0.00605651004132231,"All Sites"
"2075","psychswu_chongqing_qiu_0025751_session_1_rest_1","0025751",36,"SWU 4",1,1,0.516647141402214,90.0779461349324,1.81210937300724,0.0283902931171946,1.12042130097728,0.00690513673553719,"All Sites"
"2076","psychswu_chongqing_qiu_0025752_session_1_rest_1","0025752",36,"SWU 4",1,1,0.537904872791406,55.3332184173173,1.82622399534012,0.0358902082718481,1.15418519552511,0.00381446099173554,"All Sites"
"2077","psychswu_chongqing_qiu_0025753_session_1_rest_1","0025753",36,"SWU 4",1,1,0.529828302619446,60.4215160881981,1.79234266363065,0.0398838800695493,1.13603388405185,0.00652861169421487,"All Sites"
"2078","psychswu_chongqing_qiu_0025754_session_1_rest_1","0025754",36,"SWU 4",1,1,0.516743513828643,69.7311221946865,1.80718505636263,0.0414920472035173,1.10745323183389,0.00704555004132231,"All Sites"
"2079","psychswu_chongqing_qiu_0025755_session_1_rest_1","0025755",36,"SWU 4",1,1,0.54325794903594,65.3492997686564,1.84756045094328,0.0383541068183468,1.10987827127118,0.011813241322314,"All Sites"
"2080","psychswu_chongqing_qiu_0025756_session_1_rest_1","0025756",36,"SWU 4",1,1,0.497735540650733,78.9689669192391,1.89134047425584,0.0307572250590581,1.18733226604914,0.00593207677685951,"All Sites"
"2081","psychswu_chongqing_qiu_0025757_session_1_rest_1","0025757",36,"SWU 4",1,1,0.567052209556153,51.0937736458589,1.79748277415325,0.0416301795126363,1.1256234937429,0.0129522059504132,"All Sites"
"2082","psychswu_chongqing_qiu_0025758_session_1_rest_1","0025758",36,"SWU 4",1,1,0.504883524723378,87.0816135163184,1.91740495636347,0.0143102305913933,1.18170110079488,0.010511949338843,"All Sites"
"2083","psychswu_chongqing_qiu_0025759_session_1_rest_1","0025759",36,"SWU 4",1,1,0.530606092196408,84.7299237826479,1.92789313093011,0.0267815534072208,1.07210149063312,0.00566160061983471,"All Sites"
"2084","psychswu_chongqing_qiu_0025760_session_1_rest_1","0025760",36,"SWU 4",1,1,0.492220279455782,102.005060774246,1.89298195289331,0.0360218439922801,1.09924551748706,0.0224192441735537,"All Sites"
"2085","psychswu_chongqing_qiu_0025761_session_1_rest_1","0025761",36,"SWU 4",1,1,0.528877283033694,73.9718351446402,1.79845449318511,0.0333148398879474,1.11432634864803,0.00800541103305785,"All Sites"
"2086","psychswu_chongqing_qiu_0025762_session_1_rest_1","0025762",36,"SWU 4",1,1,0.547049666070096,68.2476576420258,1.92027546809939,0.041821163655575,1.15221501955096,0.014219987768595,"All Sites"
"2087","psychswu_chongqing_qiu_0025763_session_1_rest_1","0025763",36,"SWU 4",1,1,0.483914052189249,105.465560599237,1.85810122387002,0.0182547719386856,1.19407982990306,0.00921006210743801,"All Sites"
"2088","psychswu_chongqing_qiu_0025764_session_1_rest_1","0025764",36,"SWU 4",1,1,0.51995264695481,61.8123607610801,2.18214807394798,0.0291510661449275,1.15966817280592,0.0130876292561983,"All Sites"
"2089","psychswu_chongqing_qiu_0025765_session_1_rest_1","0025765",36,"SWU 4",1,1,0.506820187005328,88.9737361544111,1.7845170305817,0.0298177327251204,1.07110056719666,0.00917663987603306,"All Sites"
"2090","psychswu_chongqing_qiu_0025766_session_1_rest_1","0025766",36,"SWU 4",1,1,0.531716034720519,71.9254513283469,1.90217214432608,0.0365102618079824,1.22699458917968,0.00609819975206612,"All Sites"
"2091","psychswu_chongqing_qiu_0025767_session_1_rest_1","0025767",36,"SWU 4",1,1,0.54747178187612,55.2727191396607,1.76853418329739,0.0523023455930996,1.14116606133297,0.0199558797520661,"All Sites"
"2092","psychswu_chongqing_qiu_0025768_session_1_rest_1","0025768",36,"SWU 4",1,1,0.529392509254089,73.0840997740016,2.01671580453088,0.0356412455192812,1.10833214850397,0.0156065545454545,"All Sites"
"2093","psychswu_chongqing_qiu_0025769_session_1_rest_1","0025769",36,"SWU 4",1,1,0.477727045423377,113.969756763139,2.03299218737294,0.0215106637508403,1.04900755598421,0.00655281867768595,"All Sites"
"2094","psychswu_chongqing_qiu_0025770_session_1_rest_1","0025770",36,"SWU 4",1,1,0.531274690211834,74.2456348015041,1.92962885204893,0.0424285956124558,1.24135879915359,0.0137572731818182,"All Sites"
"2095","psychswu_chongqing_qiu_0025771_session_1_rest_1","0025771",36,"SWU 4",1,1,0.516868900993909,80.7151669473424,1.99589144600694,0.041953385843752,1.0345079463728,0.0105472123553719,"All Sites"
