"","site","site.name","uniqueid","subid","session","scan","MeanFD","PercentFD_greater_than_0.20","global"
"3559",45,"UM","MONTREAL_org_0026166_session_2_rest_1","0026166",2,1,0.2045,43.7086,"All Sites"
"3560",45,"UM","MONTREAL_org_0026166_session_2_rest_2","0026166",2,2,0.1984,45.6954,"All Sites"
"3561",45,"UM","MONTREAL_org_0026167_session_1_rest_1","0026167",1,1,0.1781,33.1126,"All Sites"
"3562",45,"UM","MONTREAL_org_0026167_session_1_rest_2","0026167",1,2,0.1907,30.4636,"All Sites"
"3563",45,"UM","MONTREAL_org_0026167_session_2_rest_1","0026167",2,1,0.1622,25.8278,"All Sites"
"3565",45,"UM","MONTREAL_org_0026168_session_1_rest_1","0026168",1,1,0.1029,2.649,"All Sites"
"3566",45,"UM","MONTREAL_org_0026168_session_1_rest_2","0026168",1,2,0.0861,0,"All Sites"
"3567",45,"UM","MONTREAL_org_0026168_session_2_rest_1","0026168",2,1,0.1015,3.3113,"All Sites"
"3568",45,"UM","MONTREAL_org_0026168_session_2_rest_2","0026168",2,2,0.1015,1.9868,"All Sites"
"3569",45,"UM","MONTREAL_org_0026169_session_1_rest_1","0026169",1,1,0.2456,48.3444,"All Sites"
"3570",45,"UM","MONTREAL_org_0026169_session_1_rest_2","0026169",1,2,0.2735,62.2517,"All Sites"
"3571",45,"UM","MONTREAL_org_0026169_session_2_rest_1","0026169",2,1,0.2733,62.2517,"All Sites"
"3572",45,"UM","MONTREAL_org_0026169_session_2_rest_2","0026169",2,2,0.2432,58.2781,"All Sites"
"3573",45,"UM","MONTREAL_org_0026170_session_1_rest_1","0026170",1,1,0.1378,27.1523,"All Sites"
"3574",45,"UM","MONTREAL_org_0026170_session_1_rest_2","0026170",1,2,0.1395,25.8278,"All Sites"
"3575",45,"UM","MONTREAL_org_0026170_session_2_rest_1","0026170",2,1,0.1143,5.298,"All Sites"
"3576",45,"UM","MONTREAL_org_0026170_session_2_rest_2","0026170",2,2,0.113,9.9338,"All Sites"
"3577",45,"UM","MONTREAL_org_0026171_session_1_rest_1","0026171",1,1,0.1897,40.3974,"All Sites"
"3578",45,"UM","MONTREAL_org_0026171_session_1_rest_2","0026171",1,2,0.2206,52.9801,"All Sites"
"3579",45,"UM","MONTREAL_org_0026171_session_2_rest_1","0026171",2,1,0.2116,50.9934,"All Sites"
"3580",45,"UM","MONTREAL_org_0026171_session_2_rest_2","0026171",2,2,0.1946,45.0331,"All Sites"
"3581",45,"UM","MONTREAL_org_0026172_session_1_rest_1","0026172",1,1,0.2724,64.9007,"All Sites"
"3582",45,"UM","MONTREAL_org_0026172_session_1_rest_2","0026172",1,2,0.348,80.1325,"All Sites"
"3583",45,"UM","MONTREAL_org_0026172_session_2_rest_1","0026172",2,1,0.3092,71.5232,"All Sites"
"3584",45,"UM","MONTREAL_org_0026172_session_2_rest_2","0026172",2,2,0.2695,62.2517,"All Sites"
"3585",45,"UM","MONTREAL_org_0026173_session_1_rest_1","0026173",1,1,0.1814,31.1258,"All Sites"
"3586",45,"UM","MONTREAL_org_0026173_session_1_rest_2","0026173",1,2,0.2246,45.0331,"All Sites"
"3587",45,"UM","MONTREAL_org_0026173_session_2_rest_1","0026173",2,1,0.1783,32.4503,"All Sites"
"3588",45,"UM","MONTREAL_org_0026173_session_2_rest_2","0026173",2,2,0.1995,41.7219,"All Sites"
"3589",45,"UM","MONTREAL_org_0026174_session_1_rest_1","0026174",1,1,0.1263,9.9338,"All Sites"
"3590",45,"UM","MONTREAL_org_0026174_session_1_rest_2","0026174",1,2,0.1145,4.6358,"All Sites"
"3591",45,"UM","MONTREAL_org_0026174_session_2_rest_1","0026174",2,1,0.1504,18.543,"All Sites"
"3592",45,"UM","MONTREAL_org_0026174_session_2_rest_2","0026174",2,2,0.1633,27.8146,"All Sites"
"3593",45,"UM","MONTREAL_org_0026175_session_1_rest_1","0026175",1,1,0.1292,9.9338,"All Sites"
"3594",45,"UM","MONTREAL_org_0026175_session_1_rest_2","0026175",1,2,0.1062,3.9735,"All Sites"
"3595",45,"UM","MONTREAL_org_0026175_session_2_rest_1","0026175",2,1,0.1452,15.2318,"All Sites"
"3596",45,"UM","MONTREAL_org_0026175_session_2_rest_2","0026175",2,2,0.1201,9.9338,"All Sites"
"3597",45,"UM","MONTREAL_org_0026176_session_1_rest_1","0026176",1,1,0.4067,78.1457,"All Sites"
"3598",45,"UM","MONTREAL_org_0026176_session_1_rest_2","0026176",1,2,0.4342,78.1457,"All Sites"
"3599",45,"UM","MONTREAL_org_0026176_session_2_rest_1","0026176",2,1,0.3852,72.8477,"All Sites"
"3600",45,"UM","MONTREAL_org_0026176_session_2_rest_2","0026176",2,2,0.387,80.7947,"All Sites"
"3601",45,"UM","MONTREAL_org_0026177_session_1_rest_1","0026177",1,1,0.2163,64.2384,"All Sites"
"3602",45,"UM","MONTREAL_org_0026177_session_1_rest_2","0026177",1,2,0.1865,41.7219,"All Sites"
"3603",45,"UM","MONTREAL_org_0026177_session_2_rest_1","0026177",2,1,0.1692,28.4768,"All Sites"
"3604",45,"UM","MONTREAL_org_0026177_session_2_rest_2","0026177",2,2,0.1404,22.5166,"All Sites"
"3605",45,"UM","MONTREAL_org_0026178_session_1_rest_1","0026178",1,1,0.1639,25.1656,"All Sites"
"3606",45,"UM","MONTREAL_org_0026178_session_1_rest_2","0026178",1,2,0.1542,18.543,"All Sites"
"3607",45,"UM","MONTREAL_org_0026178_session_2_rest_1","0026178",2,1,0.1496,19.2053,"All Sites"
"3608",45,"UM","MONTREAL_org_0026178_session_2_rest_2","0026178",2,2,0.1933,37.0861,"All Sites"
"3609",45,"UM","MONTREAL_org_0026179_session_1_rest_1","0026179",1,1,0.206,49.0066,"All Sites"
"3610",45,"UM","MONTREAL_org_0026179_session_1_rest_2","0026179",1,2,0.2296,49.6689,"All Sites"
"3611",45,"UM","MONTREAL_org_0026179_session_2_rest_1","0026179",2,1,0.2186,49.0066,"All Sites"
"3612",45,"UM","MONTREAL_org_0026179_session_2_rest_2","0026179",2,2,0.2076,48.3444,"All Sites"
"3613",45,"UM","MONTREAL_org_0026180_session_1_rest_1","0026180",1,1,0.1799,36.4238,"All Sites"
"3614",45,"UM","MONTREAL_org_0026180_session_1_rest_2","0026180",1,2,0.1819,41.0596,"All Sites"
"3615",45,"UM","MONTREAL_org_0026180_session_2_rest_1","0026180",2,1,0.1586,22.5166,"All Sites"
"3616",45,"UM","MONTREAL_org_0026180_session_2_rest_2","0026180",2,2,0.1788,39.7351,"All Sites"
"3617",45,"UM","MONTREAL_org_0026181_session_1_rest_1","0026181",1,1,0.2567,60.9272,"All Sites"
"3618",45,"UM","MONTREAL_org_0026181_session_1_rest_2","0026181",1,2,0.2565,54.9669,"All Sites"
"3619",45,"UM","MONTREAL_org_0026181_session_2_rest_1","0026181",2,1,0.2776,70.1987,"All Sites"
"3620",45,"UM","MONTREAL_org_0026181_session_2_rest_2","0026181",2,2,0.2935,69.5364,"All Sites"
"3621",45,"UM","MONTREAL_org_0026182_session_1_rest_1","0026182",1,1,0.132,9.2715,"All Sites"
"3622",45,"UM","MONTREAL_org_0026182_session_1_rest_2","0026182",1,2,0.1605,26.4901,"All Sites"
"3623",45,"UM","MONTREAL_org_0026182_session_2_rest_1","0026182",2,1,0.1663,27.1523,"All Sites"
"3624",45,"UM","MONTREAL_org_0026182_session_2_rest_2","0026182",2,2,0.1513,21.1921,"All Sites"
"3625",45,"UM","MONTREAL_org_0026183_session_1_rest_1","0026183",1,1,0.2907,71.5232,"All Sites"
"3626",45,"UM","MONTREAL_org_0026183_session_1_rest_2","0026183",1,2,0.3106,77.4834,"All Sites"
"3627",45,"UM","MONTREAL_org_0026183_session_2_rest_1","0026183",2,1,0.3716,79.4702,"All Sites"
"3628",45,"UM","MONTREAL_org_0026183_session_2_rest_2","0026183",2,2,0.3531,80.1325,"All Sites"
"3629",45,"UM","MONTREAL_org_0026184_session_1_rest_1","0026184",1,1,0.2233,58.2781,"All Sites"
"3630",45,"UM","MONTREAL_org_0026184_session_1_rest_2","0026184",1,2,0.2462,64.2384,"All Sites"
"3631",45,"UM","MONTREAL_org_0026184_session_2_rest_1","0026184",2,1,0.2617,74.1722,"All Sites"
"3632",45,"UM","MONTREAL_org_0026184_session_2_rest_2","0026184",2,2,0.2272,57.6159,"All Sites"
"3633",45,"UM","MONTREAL_org_0026185_session_1_rest_1","0026185",1,1,0.146,19.8675,"All Sites"
"3634",45,"UM","MONTREAL_org_0026185_session_1_rest_2","0026185",1,2,0.1314,17.2185,"All Sites"
"3635",45,"UM","MONTREAL_org_0026185_session_2_rest_1","0026185",2,1,0.1362,3.9735,"All Sites"
"3636",45,"UM","MONTREAL_org_0026185_session_2_rest_2","0026185",2,2,0.1606,17.8808,"All Sites"
"3637",45,"UM","MONTREAL_org_0026186_session_1_rest_1","0026186",1,1,0.1784,25.8278,"All Sites"
"3638",45,"UM","MONTREAL_org_0026186_session_1_rest_2","0026186",1,2,0.143,26.4901,"All Sites"
"3639",45,"UM","MONTREAL_org_0026186_session_2_rest_1","0026186",2,1,0.147,16.5563,"All Sites"
"3640",45,"UM","MONTREAL_org_0026186_session_2_rest_2","0026186",2,2,0.155,22.5166,"All Sites"
"3641",45,"UM","MONTREAL_org_0026187_session_1_rest_1","0026187",1,1,0.1268,13.9073,"All Sites"
"3642",45,"UM","MONTREAL_org_0026187_session_1_rest_2","0026187",1,2,0.1436,22.5166,"All Sites"
"3643",45,"UM","MONTREAL_org_0026187_session_2_rest_1","0026187",2,1,0.1529,21.8543,"All Sites"
"3644",45,"UM","MONTREAL_org_0026187_session_2_rest_2","0026187",2,2,0.1415,18.543,"All Sites"
"3645",45,"UM","MONTREAL_org_0026188_session_1_rest_1","0026188",1,1,0.2175,45.0331,"All Sites"
"3646",45,"UM","MONTREAL_org_0026188_session_1_rest_2","0026188",1,2,0.2067,44.3709,"All Sites"
"3647",45,"UM","MONTREAL_org_0026188_session_2_rest_1","0026188",2,1,0.2154,43.0464,"All Sites"
"3648",45,"UM","MONTREAL_org_0026188_session_2_rest_2","0026188",2,2,0.2279,39.7351,"All Sites"
"3649",45,"UM","MONTREAL_org_0026189_session_1_rest_1","0026189",1,1,0.2503,58.9404,"All Sites"
"3650",45,"UM","MONTREAL_org_0026189_session_1_rest_2","0026189",1,2,0.2535,48.3444,"All Sites"
"3651",45,"UM","MONTREAL_org_0026189_session_2_rest_1","0026189",2,1,0.2517,60.9272,"All Sites"
"3652",45,"UM","MONTREAL_org_0026189_session_2_rest_2","0026189",2,2,0.3185,69.5364,"All Sites"
"3653",46,"IPCAS 4","IPCAS_Beijing_Liu_0026190_session_1_rest_1","0026190",1,1,0.0671,1.6575,"All Sites"
"3654",46,"IPCAS 4","IPCAS_Beijing_Liu_0026190_session_1_rest_2","0026190",1,2,0.0506,0,"All Sites"
"3655",46,"IPCAS 4","IPCAS_Beijing_Liu_0026191_session_1_rest_1","0026191",1,1,0.0671,1.6575,"All Sites"
"3656",46,"IPCAS 4","IPCAS_Beijing_Liu_0026191_session_1_rest_2","0026191",1,2,0.0506,0,"All Sites"
"3657",46,"IPCAS 4","IPCAS_Beijing_Liu_0026192_session_1_rest_1","0026192",1,1,0.0671,1.6575,"All Sites"
"3658",46,"IPCAS 4","IPCAS_Beijing_Liu_0026192_session_1_rest_2","0026192",1,2,0.0506,0,"All Sites"
"3659",46,"IPCAS 4","IPCAS_Beijing_Liu_0026193_session_1_rest_1","0026193",1,1,0.0671,1.6575,"All Sites"
"3660",46,"IPCAS 4","IPCAS_Beijing_Liu_0026193_session_1_rest_2","0026193",1,2,0.0506,0,"All Sites"
"3661",46,"IPCAS 4","IPCAS_Beijing_Liu_0026194_session_1_rest_1","0026194",1,1,0.0671,1.6575,"All Sites"
"3662",46,"IPCAS 4","IPCAS_Beijing_Liu_0026194_session_1_rest_2","0026194",1,2,0.0506,0,"All Sites"
"3663",46,"IPCAS 4","IPCAS_Beijing_Liu_0026195_session_1_rest_1","0026195",1,1,0.0671,1.6575,"All Sites"
"3664",46,"IPCAS 4","IPCAS_Beijing_Liu_0026195_session_1_rest_2","0026195",1,2,0.0506,0,"All Sites"
"3665",46,"IPCAS 4","IPCAS_Beijing_Liu_0026196_session_1_rest_1","0026196",1,1,0.0671,1.6575,"All Sites"
"3666",46,"IPCAS 4","IPCAS_Beijing_Liu_0026196_session_1_rest_2","0026196",1,2,0.0506,0,"All Sites"
"3667",46,"IPCAS 4","IPCAS_Beijing_Liu_0026197_session_1_rest_1","0026197",1,1,0.0671,1.6575,"All Sites"
"3668",46,"IPCAS 4","IPCAS_Beijing_Liu_0026197_session_1_rest_2","0026197",1,2,0.0506,0,"All Sites"
"3669",46,"IPCAS 4","IPCAS_Beijing_Liu_0026198_session_1_rest_1","0026198",1,1,0.0671,1.6575,"All Sites"
"3670",46,"IPCAS 4","IPCAS_Beijing_Liu_0026198_session_1_rest_2","0026198",1,2,0.0506,0,"All Sites"
"3671",46,"IPCAS 4","IPCAS_Beijing_Liu_0026199_session_1_rest_1","0026199",1,1,0.0671,1.6575,"All Sites"
"3672",46,"IPCAS 4","IPCAS_Beijing_Liu_0026199_session_1_rest_2","0026199",1,2,0.0506,0,"All Sites"
"3673",46,"IPCAS 4","IPCAS_Beijing_Liu_0026200_session_1_rest_1","0026200",1,1,0.0671,1.6575,"All Sites"
"3674",46,"IPCAS 4","IPCAS_Beijing_Liu_0026200_session_1_rest_2","0026200",1,2,0.0506,0,"All Sites"
"3675",46,"IPCAS 4","IPCAS_Beijing_Liu_0026201_session_1_rest_1","0026201",1,1,0.0671,1.6575,"All Sites"
"3676",46,"IPCAS 4","IPCAS_Beijing_Liu_0026201_session_1_rest_2","0026201",1,2,0.0506,0,"All Sites"
"3677",46,"IPCAS 4","IPCAS_Beijing_Liu_0026202_session_1_rest_1","0026202",1,1,0.0671,1.6575,"All Sites"
"3678",46,"IPCAS 4","IPCAS_Beijing_Liu_0026202_session_1_rest_2","0026202",1,2,0.0506,0,"All Sites"
"3679",46,"IPCAS 4","IPCAS_Beijing_Liu_0026203_session_1_rest_1","0026203",1,1,0.0671,1.6575,"All Sites"
"3680",46,"IPCAS 4","IPCAS_Beijing_Liu_0026203_session_1_rest_2","0026203",1,2,0.0506,0,"All Sites"
"3681",46,"IPCAS 4","IPCAS_Beijing_Liu_0026204_session_1_rest_1","0026204",1,1,0.0671,1.6575,"All Sites"
"3682",46,"IPCAS 4","IPCAS_Beijing_Liu_0026204_session_1_rest_2","0026204",1,2,0.0506,0,"All Sites"
"3683",46,"IPCAS 4","IPCAS_Beijing_Liu_0026205_session_1_rest_1","0026205",1,1,0.0671,1.6575,"All Sites"
"3684",46,"IPCAS 4","IPCAS_Beijing_Liu_0026205_session_1_rest_2","0026205",1,2,0.0506,0,"All Sites"
"3685",46,"IPCAS 4","IPCAS_Beijing_Liu_0026206_session_1_rest_1","0026206",1,1,0.0671,1.6575,"All Sites"
"3686",46,"IPCAS 4","IPCAS_Beijing_Liu_0026206_session_1_rest_2","0026206",1,2,0.0506,0,"All Sites"
"3687",46,"IPCAS 4","IPCAS_Beijing_Liu_0026207_session_1_rest_1","0026207",1,1,0.0671,1.6575,"All Sites"
"3688",46,"IPCAS 4","IPCAS_Beijing_Liu_0026207_session_1_rest_2","0026207",1,2,0.0506,0,"All Sites"
"3689",46,"IPCAS 4","IPCAS_Beijing_Liu_0026208_session_1_rest_1","0026208",1,1,0.0671,1.6575,"All Sites"
"3690",46,"IPCAS 4","IPCAS_Beijing_Liu_0026208_session_1_rest_2","0026208",1,2,0.0506,0,"All Sites"
"3691",46,"IPCAS 4","IPCAS_Beijing_Liu_0026209_session_1_rest_1","0026209",1,1,0.0671,1.6575,"All Sites"
"3692",46,"IPCAS 4","IPCAS_Beijing_Liu_0026209_session_1_rest_2","0026209",1,2,0.0506,0,"All Sites"
"3693",47,"MRN","MRN_0027010_session_1_rest_1","0027010",1,1,0.2929,41.0596,"All Sites"
"3694",47,"MRN","MRN_0027010_session_2_rest_1","0027010",2,1,0.1468,11.9205,"All Sites"
"3695",47,"MRN","MRN_0027011_session_1_rest_1","0027011",1,1,0.7897,74.1722,"All Sites"
"3696",47,"MRN","MRN_0027011_session_2_rest_1","0027011",2,1,0.3092,65.5629,"All Sites"
"3697",47,"MRN","MRN_0027012_session_1_rest_1","0027012",1,1,1.2991,76.8212,"All Sites"
"3698",47,"MRN","MRN_0027012_session_2_rest_1","0027012",2,1,0.3445,43.7086,"All Sites"
"3699",47,"MRN","MRN_0027013_session_1_rest_1","0027013",1,1,0.2179,28.4768,"All Sites"
"3700",47,"MRN","MRN_0027013_session_2_rest_1","0027013",2,1,0.1604,20.5298,"All Sites"
"3701",47,"MRN","MRN_0027014_session_2_rest_1","0027014",2,1,0.7302,50.9934,"All Sites"
"3702",47,"MRN","MRN_0027015_session_1_rest_1","0027015",1,1,0.3045,57.6159,"All Sites"
"3703",47,"MRN","MRN_0027015_session_2_rest_1","0027015",2,1,0.2294,60.9272,"All Sites"
"3704",47,"MRN","MRN_0027016_session_1_rest_1","0027016",1,1,0.2595,45.6954,"All Sites"
"3705",47,"MRN","MRN_0027016_session_2_rest_1","0027016",2,1,0.8136,81.457,"All Sites"
"3706",47,"MRN","MRN_0027017_session_1_rest_1","0027017",1,1,0.3399,64.9007,"All Sites"
"3707",47,"MRN","MRN_0027017_session_2_rest_1","0027017",2,1,0.224,57.6159,"All Sites"
"3708",47,"MRN","MRN_0027018_session_1_rest_1","0027018",1,1,0.0481,1.3245,"All Sites"
"3709",47,"MRN","MRN_0027018_session_2_rest_1","0027018",2,1,0.0543,1.9868,"All Sites"
"3710",47,"MRN","MRN_0027019_session_1_rest_1","0027019",1,1,0.0733,1.3245,"All Sites"
"3711",47,"MRN","MRN_0027019_session_2_rest_1","0027019",2,1,0.0769,0.6623,"All Sites"
"3712",47,"MRN","MRN_0027020_session_1_rest_1","0027020",1,1,0.1751,25.8278,"All Sites"
"3713",47,"MRN","MRN_0027020_session_2_rest_1","0027020",2,1,0.2686,64.9007,"All Sites"
"3714",47,"MRN","MRN_0027021_session_1_rest_1","0027021",1,1,0.1251,7.947,"All Sites"
"3715",47,"MRN","MRN_0027021_session_2_rest_1","0027021",2,1,0.1601,12.5828,"All Sites"
"3716",47,"MRN","MRN_0027022_session_1_rest_1","0027022",1,1,0.2051,33.1126,"All Sites"
"3717",47,"MRN","MRN_0027022_session_2_rest_1","0027022",2,1,0.2252,48.3444,"All Sites"
"3718",47,"MRN","MRN_0027023_session_1_rest_1","0027023",1,1,0.659,87.4172,"All Sites"
"3719",47,"MRN","MRN_0027024_session_2_rest_1","0027024",2,1,0.1635,27.8146,"All Sites"
"3720",47,"MRN","MRN_0027025_session_1_rest_1","0027025",1,1,0.1493,11.9205,"All Sites"
"3721",47,"MRN","MRN_0027025_session_2_rest_1","0027025",2,1,0.2199,44.3709,"All Sites"
"3722",47,"MRN","MRN_0027026_session_2_rest_1","0027026",2,1,0.399,73.5099,"All Sites"
"3723",47,"MRN","MRN_0027027_session_2_rest_1","0027027",2,1,0.1167,5.298,"All Sites"
"3724",47,"MRN","MRN_0027028_session_1_rest_1","0027028",1,1,0.1447,16.5563,"All Sites"
"3725",47,"MRN","MRN_0027028_session_2_rest_1","0027028",2,1,0.1788,31.7881,"All Sites"
"3726",47,"MRN","MRN_0027029_session_1_rest_1","0027029",1,1,0.1459,16.5563,"All Sites"
"3727",47,"MRN","MRN_0027029_session_2_rest_1","0027029",2,1,0.1514,20.5298,"All Sites"
"3728",47,"MRN","MRN_0027030_session_1_rest_1","0027030",1,1,0.2709,56.9536,"All Sites"
"3729",47,"MRN","MRN_0027030_session_2_rest_1","0027030",2,1,0.33,72.1854,"All Sites"
"3730",47,"MRN","MRN_0027031_session_1_rest_1","0027031",1,1,0.1516,17.2185,"All Sites"
"3731",47,"MRN","MRN_0027032_session_2_rest_1","0027032",2,1,0.3477,82.1192,"All Sites"
"3732",47,"MRN","MRN_0027033_session_1_rest_1","0027033",1,1,0.2896,58.9404,"All Sites"
"3733",47,"MRN","MRN_0027033_session_2_rest_1","0027033",2,1,0.5249,95.3642,"All Sites"
"3734",47,"MRN","MRN_0027035_session_1_rest_1","0027035",1,1,0.3661,80.7947,"All Sites"
"3735",47,"MRN","MRN_0027035_session_2_rest_1","0027035",2,1,0.2361,64.9007,"All Sites"
"3736",47,"MRN","MRN_0027036_session_1_rest_1","0027036",1,1,0.1819,35.0993,"All Sites"
"3737",47,"MRN","MRN_0027036_session_2_rest_1","0027036",2,1,0.2274,45.0331,"All Sites"
"3738",47,"MRN","MRN_0027037_session_1_rest_1","0027037",1,1,0.3628,68.8742,"All Sites"
"3739",47,"MRN","MRN_0027038_session_1_rest_1","0027038",1,1,0.1352,13.245,"All Sites"
"3740",47,"MRN","MRN_0027038_session_2_rest_1","0027038",2,1,0.1349,11.9205,"All Sites"
"3741",47,"MRN","MRN_0027039_session_2_rest_1","0027039",2,1,0.2294,41.0596,"All Sites"
"3742",47,"MRN","MRN_0027040_session_1_rest_1","0027040",1,1,0.1562,21.8543,"All Sites"
"3743",47,"MRN","MRN_0027040_session_2_rest_1","0027040",2,1,0.1602,29.8013,"All Sites"
"3744",47,"MRN","MRN_0027041_session_1_rest_1","0027041",1,1,0.1618,17.8808,"All Sites"
"3745",47,"MRN","MRN_0027041_session_2_rest_1","0027041",2,1,0.1476,13.9073,"All Sites"
"3746",47,"MRN","MRN_0027042_session_1_rest_1","0027042",1,1,0.2406,59.6026,"All Sites"
"3747",47,"MRN","MRN_0027042_session_2_rest_1","0027042",2,1,0.2366,56.9536,"All Sites"
"3748",47,"MRN","MRN_0027043_session_1_rest_1","0027043",1,1,0.2231,35.0993,"All Sites"
"3749",47,"MRN","MRN_0027044_session_1_rest_1","0027044",1,1,0.0739,1.3245,"All Sites"
"3750",47,"MRN","MRN_0027044_session_2_rest_1","0027044",2,1,0.0543,1.3245,"All Sites"
"3751",47,"MRN","MRN_0027045_session_1_rest_1","0027045",1,1,0.4464,75.4967,"All Sites"
"3752",47,"MRN","MRN_0027045_session_2_rest_1","0027045",2,1,0.3329,64.9007,"All Sites"
"3753",47,"MRN","MRN_0027046_session_1_rest_1","0027046",1,1,0.3173,58.2781,"All Sites"
"3754",47,"MRN","MRN_0027046_session_2_rest_1","0027046",2,1,0.1065,2.649,"All Sites"
"3755",47,"MRN","MRN_0027047_session_1_rest_1","0027047",1,1,0.0811,1.9868,"All Sites"
"3756",47,"MRN","MRN_0027047_session_2_rest_1","0027047",2,1,0.1491,19.2053,"All Sites"
"3757",47,"MRN","MRN_0027048_session_1_rest_1","0027048",1,1,0.2537,49.6689,"All Sites"
"3758",47,"MRN","MRN_0027048_session_2_rest_1","0027048",2,1,0.2826,60.9272,"All Sites"
"3759",47,"MRN","MRN_0027049_session_1_rest_1","0027049",1,1,0.5675,73.5099,"All Sites"
"3760",47,"MRN","MRN_0027050_session_1_rest_1","0027050",1,1,0.3744,96.0265,"All Sites"
"3761",47,"MRN","MRN_0027051_session_1_rest_1","0027051",1,1,0.1913,44.3709,"All Sites"
"3762",47,"MRN","MRN_0027051_session_2_rest_1","0027051",2,1,0.1722,35.0993,"All Sites"
"3763",47,"MRN","MRN_0027052_session_1_rest_1","0027052",1,1,0.1314,9.2715,"All Sites"
"3764",47,"MRN","MRN_0027052_session_2_rest_1","0027052",2,1,0.0895,1.3245,"All Sites"
"3765",47,"MRN","MRN_0027053_session_1_rest_1","0027053",1,1,0.4598,73.5099,"All Sites"
"3766",47,"MRN","MRN_0027053_session_2_rest_1","0027053",2,1,0.4263,84.106,"All Sites"
"3767",47,"MRN","MRN_0027054_session_2_rest_1","0027054",2,1,0.1522,18.543,"All Sites"
"3768",48,"BNU 3","MRN_0027055_session_1_rest_1","0027055",1,1,0.1267,13.278,"All Sites"
"3769",48,"BNU 3","BEOEC_0027055_session_1_rest_1","0027055",1,1,0.1267,13.278,"All Sites"
"3770",48,"BNU 3","BEOEC_0027055_session_1_rest_2","0027055",1,2,0.1198,9.9585,"All Sites"
"3771",48,"BNU 3","BEOEC_0027055_session_1_rest_3","0027055",1,3,0.1175,7.8838,"All Sites"
"3773",48,"BNU 3","BEOEC_0027056_session_1_rest_1","0027056",1,1,0.0491,0,"All Sites"
"3774",48,"BNU 3","MRN_0027056_session_1_rest_1","0027056",1,1,0.0491,0,"All Sites"
"3775",48,"BNU 3","BEOEC_0027056_session_1_rest_2","0027056",1,2,0.0425,0,"All Sites"
"3776",48,"BNU 3","BEOEC_0027056_session_1_rest_3","0027056",1,3,0.0513,0,"All Sites"
"3778",48,"BNU 3","MRN_0027057_session_1_rest_1","0027057",1,1,0.0381,0,"All Sites"
"3779",48,"BNU 3","BEOEC_0027057_session_1_rest_1","0027057",1,1,0.0381,0,"All Sites"
"3780",48,"BNU 3","BEOEC_0027057_session_1_rest_2","0027057",1,2,0.0442,0,"All Sites"
"3781",48,"BNU 3","BEOEC_0027057_session_1_rest_3","0027057",1,3,0.047,0,"All Sites"
"3783",48,"BNU 3","MRN_0027058_session_1_rest_1","0027058",1,1,0.0865,5.3942,"All Sites"
"3784",48,"BNU 3","BEOEC_0027058_session_1_rest_1","0027058",1,1,0.0865,5.3942,"All Sites"
"3785",48,"BNU 3","BEOEC_0027058_session_1_rest_2","0027058",1,2,0.0667,1.6598,"All Sites"
"3786",48,"BNU 3","BEOEC_0027058_session_1_rest_3","0027058",1,3,0.0586,0,"All Sites"
"3788",48,"BNU 3","BEOEC_0027059_session_1_rest_1","0027059",1,1,0.0732,1.2448,"All Sites"
"3789",48,"BNU 3","BEOEC_0027059_session_1_rest_2","0027059",1,2,0.068,0.4149,"All Sites"
"3790",48,"BNU 3","BEOEC_0027059_session_1_rest_3","0027059",1,3,0.0601,0.4149,"All Sites"
"3791",48,"BNU 3","BEOEC_0027060_session_1_rest_1","0027060",1,1,0.0901,0,"All Sites"
"3792",48,"BNU 3","BEOEC_0027060_session_1_rest_2","0027060",1,2,0.0945,0.4149,"All Sites"
"3793",48,"BNU 3","BEOEC_0027060_session_1_rest_3","0027060",1,3,0.1044,1.6598,"All Sites"
"3795",48,"BNU 3","BEOEC_0027061_session_1_rest_1","0027061",1,1,0.064,2.0747,"All Sites"
"3796",48,"BNU 3","BEOEC_0027061_session_1_rest_2","0027061",1,2,0.0875,3.7344,"All Sites"
"3797",48,"BNU 3","BEOEC_0027061_session_1_rest_3","0027061",1,3,0.0705,2.9046,"All Sites"
"3799",48,"BNU 3","BEOEC_0027062_session_1_rest_1","0027062",1,1,0.1343,19.5021,"All Sites"
"3800",48,"BNU 3","MRN_0027062_session_1_rest_1","0027062",1,1,0.1343,19.5021,"All Sites"
"3801",48,"BNU 3","BEOEC_0027062_session_1_rest_2","0027062",1,2,0.1375,16.1826,"All Sites"
"3802",48,"BNU 3","BEOEC_0027062_session_1_rest_3","0027062",1,3,0.0894,1.6598,"All Sites"
